store_id,category,brand,gender,month,historical_year_count,monthly_units_sold,avg_price_lkr,avg_promotion_percent,total_revenue,total_customer_count,unique_products_sold,holiday_days,festival_days,school_days,weekend_days,promotion_days,max_promotion_percent,avg_campaign_discount,previous_month_sales,previous_2_month_avg,previous_3_month_avg,previous_6_month_avg,same_month_last_year,sales_growth_1m,sales_growth_3m
CP001,Accessories,Miss Modano,Men,5,5,55.6,2237.15,0.0,122548.56,43.0,7,2,1,0,9,1,8.0,7.67,65.0,54.4,52.67,42.2,42.4,10.6,10.47
CP001,Accessories,Miss Modano,Men,6,5,45.6,2395.64,0.0,103065.83,37.0,6,1,0,0,9,0,0.0,0.0,55.6,60.3,54.8,43.8,40.4,-4.7,11.0
CP001,Accessories,Miss Modano,Men,7,5,40.6,2190.27,0.31,80987.11,31.8,6,0,0,0,9,2,17.0,15.67,45.6,50.6,55.4,52.03,35.6,-5.0,3.37
CP001,Accessories,Miss Modano,Men,8,5,50.8,2229.53,0.0,115630.66,39.6,7,0,0,21,9,2,14.0,11.67,40.6,43.1,47.27,49.97,41.2,-2.5,-2.7
CP001,Accessories,Miss Modano,Men,9,5,66.0,2294.56,0.0,145816.02,50.4,8,0,0,5,8,0,0.0,0.0,50.8,45.7,45.67,50.23,56.6,5.1,-4.57
CP001,Accessories,Miss Modano,Men,10,5,60.2,2477.05,0.0,135050.87,49.2,8,1,0,0,9,0,0.0,0.0,66.0,58.4,52.47,53.93,44.8,7.6,-1.47
CP001,Accessories,Miss Modano,Men,11,5,50.0,2481.19,0.0,114099.6,40.6,7,0,0,0,9,1,10.0,10.0,60.2,63.1,59.0,53.13,33.6,-2.9,5.87
CP001,Accessories,Miss Modano,Men,12,5,66.0,2465.84,0.46,141816.09,53.4,7,1,6,0,9,4,27.0,21.55,50.0,55.1,58.73,52.2,54.4,-5.1,6.53
CP001,Accessories,Miss Modano,Unisex,1,5,26.2,2613.01,0.22,66046.32,20.8,7,0,0,10,9,2,13.0,11.83,30.6,26.8,25.6,22.27,22.6,3.8,3.33
CP001,Accessories,Miss Modano,Unisex,2,5,29.6,2719.57,0.0,75299.1,23.6,7,1,0,0,8,0,0.0,0.0,26.2,25.1,24.4,22.77,23.0,1.1,1.63
CP001,Accessories,Miss Modano,Unisex,3,5,32.2,2493.54,0.0,75426.09,25.6,7,0,0,0,9,0,0.0,0.0,29.6,27.9,25.13,24.07,27.8,1.7,1.07
CP001,Accessories,Miss Modano,Unisex,4,5,27.8,2759.5,0.36,73651.03,22.6,8,2,9,0,9,2,20.0,17.1,32.2,30.9,29.33,24.67,22.4,1.3,4.67
CP001,Accessories,Miss Modano,Unisex,5,5,28.2,2849.9,0.35,77398.12,22.2,8,2,1,0,9,1,9.0,9.0,27.8,30.0,29.87,24.3,22.2,-2.2,5.57
CP001,Accessories,Miss Modano,Unisex,6,5,29.0,2649.83,0.0,63001.97,22.6,7,1,0,0,9,0,0.0,0.0,28.2,28.0,29.4,24.4,26.8,0.2,5.0
CP001,Accessories,Miss Modano,Unisex,7,5,19.4,3029.27,0.0,57988.34,15.0,6,0,0,0,9,2,10.0,7.33,29.0,28.6,28.33,28.83,16.6,0.4,-0.5
CP001,Accessories,Miss Modano,Unisex,8,5,24.0,2802.29,0.0,62878.95,18.6,6,0,0,21,9,1,7.0,7.0,19.4,24.2,25.53,27.7,17.4,-4.8,-2.17
CP001,Accessories,Miss Modano,Unisex,9,5,30.6,2581.42,0.0,75840.39,23.8,8,0,0,5,8,0,0.0,0.0,24.0,21.7,24.13,26.77,22.8,2.3,-2.63
CP001,Accessories,Miss Modano,Unisex,10,5,28.0,2588.86,0.0,70577.83,21.6,7,1,0,0,9,0,0.0,0.0,30.6,27.3,24.67,26.5,23.2,3.3,-1.83
CP001,Accessories,Miss Modano,Unisex,11,5,28.0,2580.02,0.0,66851.87,21.4,6,0,0,0,9,0,12.0,12.0,28.0,29.3,27.53,26.53,23.0,-1.3,1.0
CP001,Accessories,Miss Modano,Unisex,12,5,37.8,2821.05,0.0,101843.69,29.8,8,1,6,0,9,3,25.0,20.78,28.0,28.0,28.87,26.5,30.6,0.0,2.37
CP001,Accessories,Miss Modano,Women,1,5,28.0,2885.4,0.0,77835.44,20.0,5,0,0,10,9,2,10.0,9.75,36.0,30.5,29.93,26.87,21.2,5.5,3.07
CP001,Accessories,Miss Modano,Women,2,5,16.8,1993.34,0.0,23504.14,13.6,3,1,0,0,8,0,0.0,0.0,28.0,29.0,27.67,25.97,11.8,-1.0,1.7
CP001,Accessories,Miss Modano,Women,3,5,31.2,2051.77,0.0,47869.16,23.8,4,0,0,0,9,0,0.0,0.0,16.8,22.4,23.8,24.87,22.4,-5.6,-1.07
CP001,Accessories,Miss Modano,Women,4,5,32.6,1826.76,0.0,46313.36,25.6,5,2,9,0,9,2,14.0,11.7,31.2,24.0,25.33,25.67,21.6,7.2,-0.33
CP001,Accessories,Miss Modano,Women,5,5,39.8,2350.64,0.0,80777.9,31.6,6,2,1,0,9,1,11.0,10.67,32.6,31.9,26.87,25.03,30.4,0.7,1.83
CP001,Accessories,Miss Modano,Women,6,5,29.0,2118.07,0.0,53400.81,23.4,4,1,0,0,9,0,0.0,0.0,39.8,36.2,34.53,26.9,21.6,3.6,7.63
CP001,Accessories,Miss Modano,Women,7,5,33.6,2149.48,0.0,58474.92,26.8,5,0,0,0,9,1,8.0,7.0,29.0,34.4,33.8,29.57,27.4,-5.4,4.23
CP001,Accessories,Miss Modano,Women,8,5,26.2,2500.82,0.0,54917.12,21.2,5,0,0,21,9,1,16.0,15.5,33.6,31.3,34.13,30.5,20.0,2.3,3.63
CP001,Accessories,Miss Modano,Women,9,5,30.0,1828.42,0.0,44926.31,24.4,5,0,0,5,8,0,0.0,0.0,26.2,29.9,29.6,32.07,24.0,-3.7,-2.47
CP001,Accessories,Miss Modano,Women,10,5,36.4,1491.24,0.0,44298.61,30.4,5,1,0,0,9,0,0.0,0.0,30.0,28.1,29.93,31.87,28.8,1.9,-1.93
CP001,Accessories,Miss Modano,Women,11,5,32.8,1894.78,0.75,49738.9,25.8,5,0,0,0,9,1,22.0,20.5,36.4,33.2,30.87,32.5,25.0,3.2,-1.63
CP001,Accessories,Miss Modano,Women,12,5,47.8,1970.5,0.0,79156.38,38.2,6,1,6,0,9,3,23.0,18.7,32.8,34.6,33.07,31.33,36.0,-1.8,1.73
CP001,Accessories,Modano,Men,1,5,11.8,3436.03,0.0,40765.52,9.0,3,0,0,10,9,1,8.0,8.0,16.6,16.8,15.2,11.1,5.4,-0.2,4.1
CP001,Accessories,Modano,Men,2,4,14.25,3138.3,0.0,43711.88,10.5,4,1,0,0,8,0,0.0,0.0,10.5,15.62,17.5,14.17,14.25,-5.12,3.33
CP001,Accessories,Modano,Men,3,5,16.4,3338.31,0.0,60314.52,13.6,3,0,0,0,9,0,0.0,0.0,14.8,9.9,12.13,12.0,15.2,4.9,0.13
CP001,Accessories,Modano,Men,4,5,14.4,3355.37,0.0,47998.42,12.4,3,2,9,0,9,0,8.0,8.0,16.4,15.6,11.07,13.13,11.0,0.8,-2.07
CP001,Accessories,Modano,Men,5,5,13.0,3573.79,0.0,48266.32,10.8,3,2,1,0,9,1,11.0,11.0,14.4,15.4,15.2,12.73,9.8,-1.0,2.47
CP001,Accessories,Modano,Men,6,5,13.4,3364.27,0.0,48147.54,11.0,3,1,0,0,9,0,0.0,0.0,13.0,13.7,14.6,11.47,12.2,-0.7,3.13
CP001,Accessories,Modano,Men,7,5,10.8,3349.92,0.0,39155.16,8.4,3,0,0,0,9,1,9.0,9.0,13.4,13.2,13.6,10.17,7.0,0.2,3.43
CP001,Accessories,Modano,Men,8,5,9.4,3033.74,0.0,28704.3,7.8,3,0,0,21,9,1,16.0,15.33,10.8,12.1,12.4,13.8,7.4,-1.3,-1.4
CP001,Accessories,Modano,Men,9,5,8.8,3542.72,0.0,31867.71,7.4,3,0,0,5,8,0,0.0,0.0,9.4,10.1,11.2,12.9,6.6,-0.7,-1.7
CP001,Accessories,Modano,Men,10,5,15.2,3575.22,0.0,55841.36,13.4,4,1,0,0,9,0,0.0,0.0,8.8,9.1,9.67,11.63,12.0,-0.3,-1.97
CP001,Accessories,Modano,Men,11,5,18.0,3402.72,0.45,63718.33,14.6,4,0,0,0,9,1,22.0,22.0,15.2,12.0,11.13,11.77,17.0,3.2,-0.63
CP001,Accessories,Modano,Men,12,5,19.4,3293.69,0.31,64385.66,15.6,4,1,6,0,9,3,26.0,23.83,18.0,16.6,14.0,12.6,16.6,1.4,1.4
CP001,Accessories,Modano,Unisex,1,5,12.0,2437.02,0.5,37463.54,8.6,3,0,0,10,9,2,9.0,8.67,14.6,13.6,13.0,10.83,14.2,1.0,2.17
CP001,Accessories,Modano,Unisex,2,5,13.0,2239.51,0.0,39635.08,9.8,3,1,0,0,8,0,0.0,0.0,12.0,12.1,12.27,10.9,9.4,-0.1,1.37
CP001,Accessories,Modano,Unisex,3,5,14.2,2799.25,0.0,47918.02,10.6,4,0,0,0,9,0,0.0,0.0,13.0,12.5,11.07,10.8,12.0,0.5,0.27
CP001,Accessories,Modano,Unisex,4,5,8.8,2617.71,0.0,27694.31,8.0,2,2,9,0,9,0,7.0,7.0,14.2,13.6,13.07,11.2,9.0,0.6,1.87
CP001,Accessories,Modano,Unisex,5,5,8.4,2550.67,0.0,26033.65,6.4,2,2,1,0,9,0,6.0,6.0,8.8,11.5,12.0,10.33,6.4,-2.7,1.67
CP001,Accessories,Modano,Unisex,6,4,8.75,2746.48,0.0,27058.24,7.0,3,1,0,0,8,0,0.0,0.0,8.75,8.5,10.33,8.46,5.5,0.25,1.88
CP001,Accessories,Modano,Unisex,7,5,11.4,2877.93,0.0,38002.8,8.6,3,0,0,0,9,1,8.0,8.0,8.4,8.8,9.07,11.37,7.6,-0.4,-2.3
CP001,Accessories,Modano,Unisex,8,5,12.8,2517.17,0.0,40695.76,10.8,3,0,0,21,9,0,3.0,3.0,11.4,9.9,9.67,10.8,10.0,1.5,-1.13
CP001,Accessories,Modano,Unisex,9,5,9.0,2758.5,0.0,30229.86,7.2,3,0,0,5,8,0,0.0,0.0,12.8,12.1,10.87,10.9,7.8,0.7,-0.03
CP001,Accessories,Modano,Unisex,10,5,14.8,2921.52,0.0,45701.3,11.4,3,1,0,0,9,0,0.0,0.0,9.0,10.9,11.07,10.07,10.0,-1.9,1.0
CP001,Accessories,Modano,Unisex,11,5,16.0,2695.6,0.0,53205.87,12.4,3,0,0,0,9,1,14.0,13.0,14.8,11.9,12.2,10.93,15.0,2.9,1.27
CP001,Accessories,Modano,Unisex,12,5,17.2,2771.58,0.0,52448.77,13.8,4,1,6,0,9,2,16.0,14.25,16.0,15.4,13.27,12.07,11.4,0.6,1.2
CP001,Accessories,Modano,Women,1,5,16.6,2012.81,0.0,34028.97,12.0,4,0,0,10,9,1,11.0,10.5,16.2,15.3,14.8,15.53,13.6,0.9,-0.73
CP001,Accessories,Modano,Women,2,5,21.2,2103.35,0.0,46590.23,15.2,5,1,0,0,8,0,0.0,0.0,16.6,14.5,14.47,14.1,17.0,2.1,0.37
CP001,Accessories,Modano,Women,3,5,15.6,2173.73,0.0,34041.23,12.0,4,0,0,0,9,0,0.0,0.0,21.2,18.9,15.87,15.33,14.4,2.3,0.53
CP001,Accessories,Modano,Women,4,5,16.2,2387.89,0.29,39875.05,12.8,4,2,9,0,9,1,12.0,12.0,15.6,18.4,17.8,14.83,12.2,-2.8,2.97
CP001,Accessories,Modano,Women,5,5,18.8,2267.42,0.0,45295.37,14.8,4,2,1,0,9,1,8.0,7.5,16.2,15.9,17.67,14.77,13.4,0.3,2.9
CP001,Accessories,Modano,Women,6,5,18.4,2254.96,0.0,42327.02,13.2,5,1,0,0,9,0,0.0,0.0,18.8,17.5,16.87,15.1,15.2,1.3,1.77
CP001,Accessories,Modano,Women,7,5,28.0,2669.0,0.0,74669.0,21.4,5,0,0,0,9,1,11.0,9.0,18.4,18.6,17.8,17.8,21.4,-0.2,0.0
CP001,Accessories,Modano,Women,8,5,13.8,2340.26,0.29,31224.26,10.0,4,0,0,21,9,2,12.0,10.67,28.0,23.2,21.73,19.7,11.2,4.8,2.03
CP001,Accessories,Modano,Women,9,5,19.8,2106.71,0.0,43522.37,14.6,5,0,0,5,8,0,0.0,0.0,13.8,20.9,20.07,18.47,16.2,-7.1,1.6
CP001,Accessories,Modano,Women,10,5,20.4,2097.89,0.0,43537.21,14.8,5,1,0,0,9,0,0.0,0.0,19.8,16.8,20.53,19.17,13.8,3.0,1.37
CP001,Accessories,Modano,Women,11,5,17.8,2492.01,0.0,43853.07,13.8,4,0,0,0,9,1,23.0,21.0,20.4,20.1,18.0,19.87,14.4,0.3,-1.87
CP001,Accessories,Modano,Women,12,5,24.2,2160.73,0.0,56308.56,18.4,4,1,6,0,9,2,24.0,19.5,17.8,19.1,19.33,19.7,16.2,-1.3,-0.37
CP001,Footwear,Emerald,Kids,1,5,129.0,7377.42,0.0,1006927.8,104.8,14,0,0,10,9,3,14.0,12.87,102.8,98.3,87.4,86.37,105.6,4.5,1.03
CP001,Footwear,Emerald,Kids,2,5,98.4,7658.71,0.0,834721.06,80.6,13,1,0,0,8,0,0.0,0.0,129.0,102.2,99.4,90.33,72.6,26.8,9.07
CP001,Footwear,Emerald,Kids,3,5,128.8,7834.28,0.0,1064422.83,106.0,13,0,0,0,9,0,0.0,0.0,98.4,113.7,93.8,88.63,103.2,-15.3,5.17
CP001,Footwear,Emerald,Kids,4,5,129.6,7715.86,0.0,1110241.33,107.6,14,2,9,0,9,3,24.0,19.58,128.8,113.6,118.73,89.63,102.0,15.2,29.1
CP001,Footwear,Emerald,Kids,5,5,116.6,7982.44,0.14,997935.33,95.0,15,2,1,0,9,2,10.0,9.5,129.6,129.2,118.93,97.27,87.2,0.4,21.67
CP001,Footwear,Emerald,Kids,6,5,128.6,7632.43,0.0,1013957.35,101.8,14,1,0,0,9,0,0.0,0.0,116.6,123.1,125.0,96.3,104.0,-6.5,28.7
CP001,Footwear,Emerald,Kids,7,5,106.8,7847.16,0.25,897757.86,89.4,14,0,0,0,9,3,18.0,14.7,128.6,122.6,124.93,121.83,77.8,6.0,3.1
CP001,Footwear,Emerald,Kids,8,5,96.8,8204.76,0.0,865313.46,78.0,12,0,0,21,9,2,16.0,14.0,106.8,117.7,117.33,118.13,87.2,-10.9,-0.8
CP001,Footwear,Emerald,Kids,9,5,115.8,7111.69,0.0,888526.95,92.6,15,0,0,5,8,0,0.0,0.0,96.8,101.8,110.73,117.87,91.0,-5.0,-7.13
CP001,Footwear,Emerald,Kids,10,5,85.6,7311.62,0.0,648133.63,68.0,13,1,0,0,9,0,0.0,0.0,115.8,106.3,106.47,115.7,65.6,9.5,-9.23
CP001,Footwear,Emerald,Kids,11,5,109.8,8348.79,0.0,1003476.39,89.8,13,0,0,0,9,2,19.0,18.75,85.6,100.7,99.4,108.37,93.8,-15.1,-8.97
CP001,Footwear,Emerald,Kids,12,5,134.8,7249.92,0.12,1069459.73,111.8,14,1,6,0,9,9,29.0,23.36,109.8,97.7,103.73,107.23,102.8,12.1,-3.5
CP001,Footwear,Emerald,Men,1,5,25.0,6052.98,0.0,106738.19,19.8,5,0,0,10,9,2,9.0,8.5,51.8,39.8,34.47,28.0,18.0,12.0,6.47
CP001,Footwear,Emerald,Men,2,5,17.2,5056.72,0.0,68952.32,14.4,3,1,0,0,8,0,0.0,0.0,25.0,35.5,32.93,27.3,12.0,-10.5,5.63
CP001,Footwear,Emerald,Men,3,5,21.6,6417.7,0.0,110224.7,17.0,4,0,0,0,9,0,0.0,0.0,17.2,21.1,28.33,25.3,17.6,-3.9,3.03
CP001,Footwear,Emerald,Men,4,5,41.0,5096.33,0.3,124190.74,31.8,5,2,9,0,9,1,8.0,6.25,21.6,19.4,21.27,25.93,30.2,2.2,-4.67
CP001,Footwear,Emerald,Men,5,5,27.4,6040.31,0.0,105428.63,21.4,5,2,1,0,9,0,3.0,3.0,41.0,31.3,26.6,27.7,23.6,9.7,-1.1
CP001,Footwear,Emerald,Men,6,5,28.2,6145.34,0.0,116440.09,22.4,5,1,0,0,9,0,0.0,0.0,27.4,34.2,30.0,26.8,23.6,-6.8,3.2
CP001,Footwear,Emerald,Men,7,5,33.6,4664.93,0.0,103162.84,27.0,4,0,0,0,9,2,14.0,11.92,28.2,27.8,32.2,26.73,23.4,0.4,5.47
CP001,Footwear,Emerald,Men,8,5,30.4,5095.36,0.0,112199.37,24.6,5,0,0,21,9,1,11.0,10.0,33.6,30.9,29.73,28.17,26.0,2.7,1.57
CP001,Footwear,Emerald,Men,9,5,22.6,5091.58,0.0,83943.88,18.6,4,0,0,5,8,0,0.0,0.0,30.4,32.0,30.73,30.37,15.2,-1.6,0.37
CP001,Footwear,Emerald,Men,10,5,32.4,5224.42,0.0,116955.68,25.4,5,1,0,0,9,0,0.0,0.0,22.6,26.5,28.87,30.53,23.8,-3.9,-1.67
CP001,Footwear,Emerald,Men,11,5,36.4,5545.52,0.0,141713.35,27.8,5,0,0,0,9,0,6.0,5.5,32.4,27.5,28.47,29.1,27.8,4.9,-0.63
CP001,Footwear,Emerald,Men,12,5,63.2,4724.31,0.5,206678.72,56.0,6,1,6,0,9,2,17.0,14.0,36.4,34.4,30.47,30.6,51.8,2.0,-0.13
CP001,Footwear,Emerald,Unisex,1,5,22.8,7833.91,0.0,175484.19,18.8,3,0,0,10,9,1,11.0,10.17,37.8,32.3,29.93,30.87,19.2,5.5,-0.93
CP001,Footwear,Emerald,Unisex,2,5,31.4,6592.03,0.0,207193.81,25.6,3,1,0,0,8,0,0.0,0.0,22.8,27.7,27.4,27.73,25.8,-4.9,-0.33
CP001,Footwear,Emerald,Unisex,3,5,31.4,7676.17,0.0,242136.33,24.8,3,0,0,0,9,0,0.0,0.0,31.4,27.1,27.73,27.37,29.6,4.3,0.37
CP001,Footwear,Emerald,Unisex,4,5,43.6,6908.38,0.43,315570.13,34.8,5,2,9,0,9,1,15.0,15.0,31.4,31.4,28.53,26.3,34.8,0.0,2.23
CP001,Footwear,Emerald,Unisex,5,5,36.0,6154.24,0.0,246427.75,30.2,4,2,1,0,9,1,10.0,9.17,43.6,37.5,35.47,28.47,30.0,6.1,7.0
CP001,Footwear,Emerald,Unisex,6,5,31.0,6480.63,0.0,215014.34,26.2,4,1,0,0,9,0,0.0,0.0,36.0,39.8,37.0,29.33,21.4,-3.8,7.67
CP001,Footwear,Emerald,Unisex,7,5,45.6,6688.7,0.0,322693.36,37.2,5,0,0,0,9,1,8.0,7.5,31.0,33.5,36.87,32.7,36.4,-2.5,4.17
CP001,Footwear,Emerald,Unisex,8,5,42.6,7247.0,0.0,302669.58,34.4,5,0,0,21,9,1,5.0,4.67,45.6,38.3,37.53,36.5,30.0,7.3,1.03
CP001,Footwear,Emerald,Unisex,9,5,33.6,6203.77,0.0,215163.4,27.2,4,0,0,5,8,0,0.0,0.0,42.6,44.1,39.73,38.37,29.0,-1.5,1.37
CP001,Footwear,Emerald,Unisex,10,5,40.0,7636.63,0.0,312958.13,33.6,5,1,0,0,9,0,0.0,0.0,33.6,38.1,40.6,38.73,25.2,-4.5,1.87
CP001,Footwear,Emerald,Unisex,11,5,34.4,5410.25,0.0,201476.15,27.6,4,0,0,0,9,0,9.0,9.0,40.0,36.8,38.73,38.13,26.8,3.2,0.6
CP001,Footwear,Emerald,Unisex,12,5,50.6,6777.22,0.0,346406.15,42.0,4,1,6,0,9,2,21.0,18.0,34.4,37.2,36.0,37.87,37.8,-2.8,-1.87
CP001,Footwear,Emerald,Women,1,5,56.0,7343.23,0.0,402910.34,49.4,7,0,0,10,9,1,9.0,8.33,68.4,65.7,68.73,64.37,40.6,2.7,4.37
CP001,Footwear,Emerald,Women,2,5,81.6,6958.05,0.0,555889.51,69.8,8,1,0,0,8,0,0.0,0.0,56.0,59.7,60.8,64.5,65.8,-3.7,-3.7
CP001,Footwear,Emerald,Women,3,5,100.8,7662.25,0.0,763176.71,82.4,7,0,0,0,9,0,0.0,0.0,81.6,68.8,59.8,63.37,74.2,12.8,-3.57
CP001,Footwear,Emerald,Women,4,5,99.6,7236.19,0.0,716117.43,84.4,7,2,9,0,9,3,20.0,16.92,100.8,91.2,79.47,67.23,70.4,9.6,12.23
CP001,Footwear,Emerald,Women,5,5,88.2,7394.41,0.0,687220.41,76.0,7,2,1,0,9,1,12.0,11.17,99.6,100.2,94.0,68.8,56.0,-0.6,25.2
CP001,Footwear,Emerald,Women,6,5,81.4,7188.85,0.0,598344.43,68.4,8,1,0,0,9,0,0.0,0.0,88.2,93.9,96.2,71.5,67.6,-5.7,24.7
CP001,Footwear,Emerald,Women,7,5,63.4,6672.65,0.0,478386.64,53.2,6,0,0,0,9,2,10.0,8.83,81.4,84.8,89.73,84.6,50.2,-3.4,5.13
CP001,Footwear,Emerald,Women,8,5,91.4,7849.55,0.49,739674.49,76.2,7,0,0,21,9,1,12.0,11.0,63.4,72.4,77.67,85.83,66.8,-9.0,-8.17
CP001,Footwear,Emerald,Women,9,5,82.8,7490.97,0.0,630512.78,68.4,7,0,0,5,8,0,0.0,0.0,91.4,77.4,78.73,87.47,63.0,14.0,-8.73
CP001,Footwear,Emerald,Women,10,5,108.0,7586.39,0.0,809125.15,91.0,8,1,0,0,9,0,0.0,0.0,82.8,87.1,79.2,84.47,74.8,-4.3,-5.27
CP001,Footwear,Emerald,Women,11,5,82.2,7702.87,0.0,614377.49,69.6,7,0,0,0,9,3,24.0,19.67,108.0,95.4,94.07,85.87,63.0,12.6,8.2
CP001,Footwear,Emerald,Women,12,5,89.2,6823.19,0.23,608763.26,76.6,8,1,6,0,9,4,27.0,22.8,82.2,95.1,91.0,84.87,68.4,-12.9,6.13
CP001,Footwear,Hustle,Kids,1,5,54.6,6532.77,0.0,297953.45,46.2,7,0,0,10,9,1,10.0,9.33,48.8,47.0,45.13,44.4,36.6,1.8,0.73
CP001,Footwear,Hustle,Kids,2,5,47.2,6380.04,0.0,258092.33,37.4,7,1,0,0,8,0,0.0,0.0,54.6,47.3,46.6,46.73,38.2,7.3,-0.13
CP001,Footwear,Hustle,Kids,3,5,54.0,6496.39,0.0,315047.73,41.2,7,0,0,0,9,0,0.0,0.0,47.2,50.9,43.47,44.1,40.0,-3.7,-0.63
CP001,Footwear,Hustle,Kids,4,5,51.6,7141.32,0.0,272311.17,45.4,8,2,9,0,9,2,15.0,13.25,54.0,50.6,51.93,43.13,39.2,3.4,8.8
CP001,Footwear,Hustle,Kids,5,5,52.4,6575.44,0.0,276355.58,42.6,8,2,1,0,9,0,2.0,2.0,51.6,52.8,50.93,43.4,43.2,-1.2,7.53
CP001,Footwear,Hustle,Kids,6,5,51.4,7614.49,0.0,334030.64,40.8,7,1,0,0,9,0,0.0,0.0,52.4,52.0,52.67,43.23,38.8,0.4,9.43
CP001,Footwear,Hustle,Kids,7,5,43.4,6306.44,0.0,235970.75,37.6,7,0,0,0,9,1,4.0,3.25,51.4,51.9,51.8,51.87,31.8,-0.5,-0.07
CP001,Footwear,Hustle,Kids,8,5,61.2,5673.37,0.23,308110.38,51.2,8,0,0,21,9,1,11.0,9.5,43.4,47.4,49.07,50.0,51.6,-4.0,-0.93
CP001,Footwear,Hustle,Kids,9,5,60.2,6569.01,0.0,318145.29,49.2,8,0,0,5,8,0,0.0,0.0,61.2,52.3,52.0,52.33,47.6,8.9,-0.33
CP001,Footwear,Hustle,Kids,10,5,48.0,7376.27,0.0,269700.34,39.6,6,1,0,0,9,0,0.0,0.0,60.2,60.7,54.93,53.37,41.4,-0.5,1.57
CP001,Footwear,Hustle,Kids,11,5,50.6,6581.32,0.0,267943.86,41.8,7,0,0,0,9,1,10.0,10.0,48.0,54.1,56.47,52.77,45.2,-6.1,3.7
CP001,Footwear,Hustle,Kids,12,5,64.4,6882.69,0.0,374761.85,54.6,7,1,6,0,9,2,28.0,26.0,50.6,49.3,52.93,52.47,48.8,1.3,0.47
CP001,Footwear,Hustle,Men,1,5,41.0,5564.62,0.0,200662.8,33.8,8,0,0,10,9,1,4.0,4.0,41.2,38.2,38.4,37.87,30.0,3.0,0.53
CP001,Footwear,Hustle,Men,2,5,50.2,6052.62,0.0,264392.37,40.4,7,1,0,0,8,0,0.0,0.0,41.0,38.4,37.33,38.27,43.4,2.6,-0.93
CP001,Footwear,Hustle,Men,3,5,48.2,4522.71,0.0,209382.68,38.6,8,0,0,0,9,0,0.0,0.0,50.2,45.6,38.53,39.27,36.8,4.6,-0.73
CP001,Footwear,Hustle,Men,4,5,58.2,5381.13,0.0,267273.3,47.4,7,2,9,0,9,2,24.0,21.17,48.2,49.2,46.47,38.57,40.8,-1.0,7.9
CP001,Footwear,Hustle,Men,5,5,43.8,5612.81,0.0,232711.61,34.6,8,2,1,0,9,1,10.0,9.5,58.2,53.2,52.2,39.17,34.6,5.0,13.03
CP001,Footwear,Hustle,Men,6,5,48.8,4806.05,0.0,218470.79,39.4,7,1,0,0,9,0,0.0,0.0,43.8,51.0,50.07,39.33,40.2,-7.2,10.73
CP001,Footwear,Hustle,Men,7,5,46.4,5265.47,0.0,228879.28,36.2,8,0,0,0,9,2,16.0,14.67,48.8,46.3,50.27,48.37,33.2,2.5,1.9
CP001,Footwear,Hustle,Men,8,5,47.2,6068.12,0.0,261241.74,38.2,7,0,0,21,9,2,14.0,11.17,46.4,47.6,46.33,49.27,32.8,-1.2,-2.93
CP001,Footwear,Hustle,Men,9,5,61.2,5590.34,0.0,299799.52,49.6,8,0,0,5,8,0,0.0,0.0,47.2,46.8,47.47,48.77,46.0,0.4,-1.3
CP001,Footwear,Hustle,Men,10,5,43.8,4530.63,0.0,191279.78,35.2,7,1,0,0,9,0,0.0,0.0,61.2,54.2,51.6,50.93,38.8,7.0,0.67
CP001,Footwear,Hustle,Men,11,5,45.4,5243.09,0.0,235698.04,35.0,8,0,0,0,9,2,27.0,25.75,43.8,52.5,50.73,48.53,35.2,-8.7,2.2
CP001,Footwear,Hustle,Men,12,5,52.4,5662.14,0.0,276189.11,43.6,7,1,6,0,9,4,26.0,22.08,45.4,44.6,50.13,48.8,41.2,0.8,1.33
CP001,Footwear,Hustle,Unisex,1,5,13.8,7219.86,0.0,108429.89,11.0,3,0,0,10,9,1,6.0,5.0,10.0,12.8,13.47,11.23,11.2,-2.8,2.23
CP001,Footwear,Hustle,Unisex,2,5,12.0,6902.64,0.0,86056.93,9.2,2,1,0,0,8,0,0.0,0.0,13.8,10.1,11.93,11.8,9.0,3.7,0.13
CP001,Footwear,Hustle,Unisex,3,5,13.2,6209.67,0.0,94380.26,10.4,2,0,0,0,9,0,0.0,0.0,12.0,12.9,9.4,11.43,10.6,-0.9,-2.03
CP001,Footwear,Hustle,Unisex,4,5,9.8,5362.39,0.0,69391.17,7.2,2,2,9,0,9,1,16.0,14.5,13.2,12.6,13.0,11.77,9.4,0.6,1.23
CP001,Footwear,Hustle,Unisex,5,5,9.6,4515.15,0.0,65800.66,7.0,2,2,1,0,9,0,2.0,2.0,9.8,11.5,11.67,10.63,9.2,-1.7,1.03
CP001,Footwear,Hustle,Unisex,6,5,11.6,8356.73,0.0,90526.9,9.0,2,1,0,0,9,0,0.0,0.0,9.6,9.7,10.87,9.07,9.8,-0.1,1.8
CP001,Footwear,Hustle,Unisex,7,5,8.8,6405.98,0.0,60799.58,6.6,2,0,0,0,9,1,14.0,13.5,11.6,10.6,10.33,11.67,6.8,1.0,-1.33
CP001,Footwear,Hustle,Unisex,8,5,12.4,4893.74,0.0,69541.06,8.8,3,0,0,21,9,1,12.0,11.0,8.8,10.2,10.0,10.83,10.2,-1.4,-0.83
