date,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time
2021-01-03,CP005,P0325,232,42,349,3
2021-01-03,CP005,P0382,98,22,165,7
2021-01-03,CP005,P0716,55,19,138,10
2021-01-03,CP005,P0723,19,5,34,7
2021-01-03,CP005,P0934,160,29,247,5
2021-01-03,CP005,P0683,697,105,865,10
2021-01-03,CP005,P0676,138,23,183,10
2021-01-03,CP005,P0407,447,83,698,5
2021-01-03,CP005,P0097,126,23,262,3
2021-01-03,CP005,P0390,265,70,436,10
2021-01-03,CP005,P0104,12,27,225,14
2021-01-03,CP005,P0915,24,6,40,3
2021-01-03,CP005,P0893,351,36,321,14
2021-01-03,CP006,P0251,221,48,409,10
2021-01-03,CP006,P0386,161,73,429,7
2021-01-03,CP006,P0099,28,41,221,14
2021-01-03,CP006,P0946,356,52,506,7
2021-01-03,CP006,P0308,560,99,939,14
2021-01-03,CP006,P0003,604,101,896,3
2021-01-03,CP006,P0402,163,72,351,5
2021-01-03,CP006,P0993,357,55,499,5
2021-01-03,CP006,P0811,230,64,390,7
2021-01-03,CP006,P0042,18,58,394,7
2021-01-03,CP006,P0971,27,5,30,7
2021-01-03,CP006,P0863,415,94,638,3
2021-01-03,CP006,P0931,307,24,271,7
2021-01-03,CP006,P0302,307,54,630,3
2021-01-03,CP006,P0309,285,38,441,3
2021-01-03,CP006,P0359,339,45,421,14
2021-01-03,CP006,P0357,137,30,326,5
2021-01-03,CP006,P0393,363,82,832,10
2021-01-03,CP006,P0556,133,28,278,14
2021-01-03,CP006,P0540,26,5,30,14
2021-01-03,CP006,P0682,34,41,204,7
2021-01-03,CP006,P0784,20,5,30,3
2021-01-03,CP006,P0710,23,5,30,3
2021-01-03,CP006,P0217,420,74,582,3
2021-01-03,CP006,P0596,50,149,1146,10
2021-01-03,CP006,P0438,267,63,470,5
2021-01-03,CP006,P0391,252,45,321,3
2021-01-03,CP006,P0065,287,41,353,10
2021-01-03,CP006,P0398,261,38,217,10
2021-01-03,CP006,P0244,27,5,30,7
2021-01-03,CP006,P0974,55,10,83,14
2021-01-03,CP007,P0525,228,47,435,5
2021-01-03,CP007,P0737,110,26,184,7
2021-01-03,CP007,P0265,112,17,148,10
2021-01-03,CP007,P0502,75,23,136,5
2021-01-03,CP007,P0929,45,14,90,7
2021-01-03,CP007,P0826,87,21,107,10
2021-01-03,CP007,P0220,20,5,38,14
2021-01-03,CP007,P0150,6,17,188,14
2021-01-03,CP007,P0814,35,7,43,14
2021-01-03,CP007,P0355,332,53,416,14
2021-01-03,CP007,P0892,189,42,299,14
2021-01-03,CP007,P0534,75,22,101,3
2021-01-03,CP007,P0044,142,31,263,10
2021-01-03,CP007,P0715,203,24,159,7
2021-01-03,CP007,P0777,27,5,30,3
2021-01-03,CP007,P0545,127,26,152,7
2021-01-03,CP007,P0411,82,34,163,14
2021-01-03,CP007,P0605,274,55,400,5
2021-01-03,CP007,P0424,4,9,48,3
2021-01-03,CP007,P0553,17,30,205,5
2021-01-03,CP007,P0396,61,21,134,7
2021-01-03,CP007,P0523,3,7,69,5
2021-01-03,CP007,P0612,330,67,613,10
2021-01-03,CP008,P0154,124,22,199,3
2021-01-03,CP008,P0059,50,14,91,3
2021-01-03,CP008,P0264,114,38,256,7
2021-01-03,CP008,P0427,170,21,163,10
2021-01-03,CP008,P0928,79,16,130,10
2021-01-03,CP008,P0601,82,20,150,10
2021-01-03,CP008,P0161,25,5,30,7
2021-01-03,CP008,P0051,132,28,160,5
2021-01-03,CP008,P0720,32,6,40,14
2021-01-03,CP008,P0792,92,15,161,7
2021-01-03,CP008,P0703,124,17,102,10
2021-01-03,CP008,P0868,78,16,139,3
2021-01-03,CP008,P0080,148,23,208,5
2021-01-03,CP008,P0078,105,32,257,5
2021-01-03,CP008,P0031,152,23,218,7
2021-01-03,CP008,P0555,103,30,243,14
2021-01-03,CP008,P0980,110,30,264,14
2021-01-03,CP008,P0707,86,23,159,5
2021-01-03,CP008,P0833,87,21,156,7
2021-01-03,CP008,P0011,268,58,445,14
2021-01-03,CP008,P0111,246,27,194,5
2021-01-03,CP008,P0717,15,22,148,5
2021-01-03,CP008,P0494,115,33,240,5
2021-01-03,CP008,P0759,134,28,220,14
2021-01-03,CP008,P0626,111,35,185,10
2021-01-03,CP008,P0921,28,5,30,10
2021-01-03,CP008,P0960,72,18,173,7
2021-01-03,CP008,P0872,24,5,30,7
2021-01-03,CP008,P0274,68,26,169,3
2021-01-03,CP008,P0991,25,37,234,7
2021-01-03,CP008,P0569,6,16,131,5
2021-01-03,CP008,P0616,85,25,155,7
2021-01-03,CP008,P0166,288,67,329,7
2021-01-03,CP008,P0382,124,16,159,14
2021-01-03,CP008,P0155,69,29,174,3
2021-01-03,CP008,P0767,0,22,259,10
2021-01-03,CP008,P0407,479,80,732,10
2021-01-03,CP008,P0995,60,22,111,7
2021-01-03,CP008,P0402,307,30,246,3
2021-01-03,CP008,P0212,87,25,189,14
2021-01-03,CP008,P0968,195,27,233,3
2021-01-03,CP008,P0129,181,28,277,5
2021-01-03,CP008,P0544,13,18,130,10
2021-01-04,CP001,P0142,259,61,470,7
2021-01-04,CP001,P0762,146,28,291,3
2021-01-04,CP001,P0796,120,38,259,5
2021-01-04,CP001,P0921,23,5,30,7
2021-01-04,CP001,P0074,140,23,174,3
2021-01-04,CP001,P0403,429,93,561,14
2021-01-04,CP001,P0144,185,47,319,14
2021-01-04,CP001,P0400,301,39,377,3
2021-01-04,CP001,P0229,37,13,88,5
2021-01-04,CP001,P0554,11,36,251,3
2021-01-04,CP001,P0826,10,38,206,5
2021-01-04,CP001,P0694,592,102,959,5
2021-01-04,CP001,P0138,97,11,129,5
2021-01-04,CP001,P0146,286,65,566,3
2021-01-04,CP001,P0223,230,44,296,7
2021-01-04,CP001,P0234,163,38,326,7
2021-01-04,CP001,P0039,216,33,330,10
2021-01-04,CP001,P0942,389,121,791,5
2021-01-04,CP001,P0073,104,26,171,7
2021-01-04,CP001,P0495,181,43,312,10
2021-01-04,CP001,P0318,75,12,109,5
2021-01-04,CP001,P0288,278,93,610,5
2021-01-04,CP001,P0151,113,21,136,7
2021-01-04,CP001,P0461,244,34,372,14
2021-01-04,CP001,P0920,678,165,803,3
2021-01-04,CP001,P0995,118,40,229,3
2021-01-04,CP001,P0948,39,9,78,3
2021-01-04,CP001,P0309,165,34,221,10
2021-01-04,CP001,P0620,141,35,204,7
2021-01-04,CP001,P0185,226,72,383,7
2021-01-04,CP001,P0747,177,27,227,10
2021-01-04,CP001,P0910,609,108,920,3
2021-01-04,CP002,P0509,113,45,291,7
2021-01-04,CP002,P0929,23,27,221,14
2021-01-04,CP002,P0999,163,45,392,5
2021-01-04,CP002,P0577,245,58,403,14
2021-01-04,CP002,P0961,504,122,718,5
2021-01-04,CP002,P0936,299,71,434,7
2021-01-04,CP002,P0346,253,85,390,14
2021-01-04,CP002,P0687,195,28,250,5
2021-01-04,CP002,P0078,484,54,409,5
2021-01-04,CP002,P0188,162,49,395,7
2021-01-04,CP002,P0540,28,5,30,5
2021-01-04,CP002,P0605,514,71,807,3
2021-01-04,CP002,P0683,966,132,1133,14
2021-01-04,CP002,P0476,101,35,210,10
2021-01-04,CP002,P0133,162,42,391,14
2021-01-04,CP002,P0158,80,14,96,14
2021-01-04,CP002,P0143,31,15,82,3
2021-01-04,CP002,P0606,578,111,841,14
2021-01-04,CP002,P0181,63,8,59,7
2021-01-04,CP002,P0619,128,33,319,5
2021-01-04,CP002,P0678,22,5,30,14
2021-01-04,CP002,P0637,194,51,430,3
2021-01-04,CP002,P0848,224,58,456,7
2021-01-04,CP002,P0578,99,45,215,5
2021-01-04,CP002,P0649,181,39,274,3
2021-01-04,CP002,P0557,25,5,30,3
2021-01-04,CP002,P0587,244,31,312,10
2021-01-04,CP002,P0425,178,26,222,3
2021-01-04,CP002,P0209,132,35,277,5
2021-01-04,CP002,P0633,24,35,307,10
2021-01-04,CP002,P0564,183,50,350,10
2021-01-04,CP002,P0038,65,13,84,14
2021-01-04,CP002,P0403,658,85,859,14
2021-01-04,CP003,P0743,267,60,558,14
2021-01-04,CP003,P0110,102,26,145,14
2021-01-04,CP003,P0568,103,27,147,10
2021-01-04,CP003,P0316,246,33,330,14
2021-01-04,CP003,P0885,22,5,30,10
2021-01-04,CP003,P0362,27,5,30,3
2021-01-04,CP003,P0940,133,19,169,3
2021-01-04,CP003,P0132,33,37,386,10
2021-01-04,CP003,P0301,318,58,404,10
2021-01-04,CP003,P0650,67,11,93,14
2021-01-04,CP003,P0352,429,82,566,5
2021-01-04,CP003,P0241,29,7,48,10
2021-01-04,CP003,P0463,376,75,448,5
2021-01-04,CP003,P0927,135,35,228,5
2021-01-04,CP003,P0161,24,5,30,14
2021-01-04,CP003,P0285,136,26,273,7
2021-01-04,CP003,P0145,442,38,349,5
2021-01-04,CP003,P0159,136,39,312,3
2021-01-04,CP003,P0910,411,69,788,14
2021-01-04,CP003,P0155,221,34,351,7
2021-01-04,CP003,P0576,122,25,151,14
2021-01-04,CP003,P0098,17,34,236,3
2021-01-04,CP003,P0886,25,5,30,5
2021-01-04,CP003,P0777,23,5,30,5
2021-01-04,CP003,P0107,511,82,593,14
2021-01-04,CP003,P0345,120,35,175,7
2021-01-04,CP003,P0761,218,35,337,7
2021-01-04,CP003,P0517,106,21,147,5
2021-01-04,CP003,P0673,273,30,329,10
2021-01-04,CP003,P0736,139,40,234,10
2021-01-04,CP003,P0859,206,38,442,14
2021-01-04,CP003,P0504,292,69,368,14
2021-01-04,CP004,P0408,16,32,209,14
2021-01-04,CP004,P0998,251,30,236,7
2021-01-04,CP004,P0402,144,27,176,3
2021-01-04,CP004,P0560,36,10,83,3
2021-01-04,CP004,P0407,463,86,555,5
2021-01-04,CP004,P0400,119,24,180,10
2021-01-04,CP004,P0095,73,30,179,14
2021-01-04,CP004,P0577,87,31,224,10
2021-01-04,CP004,P0706,36,14,87,10
2021-01-04,CP004,P0118,20,5,30,7
2021-01-04,CP004,P0149,120,20,187,10
2021-01-04,CP004,P0102,210,41,270,7
2021-01-04,CP004,P0258,237,31,303,7
2021-01-04,CP004,P0813,165,77,358,7
2021-01-04,CP004,P0704,289,81,558,10
2021-01-04,CP004,P0228,35,8,69,7
2021-01-04,CP004,P0464,76,31,193,14
2021-01-04,CP004,P0698,98,20,187,5
2021-01-04,CP004,P0480,88,18,131,10
2021-01-04,CP004,P0957,163,20,195,5
2021-01-04,CP004,P0635,77,21,163,3
2021-01-04,CP004,P0449,116,36,287,3
2021-01-04,CP004,P0443,142,16,178,5
2021-01-04,CP004,P0415,151,18,118,10
2021-01-04,CP004,P0630,633,110,896,7
2021-01-04,CP005,P1000,123,24,203,7
2021-01-04,CP005,P0488,283,40,447,14
2021-01-04,CP005,P0179,62,21,153,3
2021-01-04,CP005,P0608,24,5,30,7
2021-01-04,CP005,P0043,115,28,148,14
2021-01-04,CP005,P0308,312,79,542,3
2021-01-04,CP005,P0813,210,62,457,7
2021-01-04,CP005,P0865,60,12,107,5
2021-01-04,CP005,P0293,276,65,436,7
2021-01-04,CP005,P0817,145,22,174,7
2021-01-04,CP005,P0032,340,75,663,7
2021-01-04,CP005,P0568,98,18,200,7
2021-01-04,CP005,P0929,70,21,167,14
2021-01-04,CP005,P0555,143,36,202,5
2021-01-04,CP005,P0443,107,20,191,10
2021-01-04,CP005,P0871,24,5,51,3
2021-01-04,CP005,P0286,342,57,630,7
2021-01-04,CP005,P0079,126,31,231,10
2021-01-04,CP005,P0589,24,5,30,5
2021-01-04,CP005,P0518,130,34,176,14
2021-01-04,CP005,P0205,80,35,194,7
2021-01-04,CP005,P0595,0,44,364,7
2021-01-04,CP005,P0691,132,34,254,3
2021-01-04,CP005,P0536,132,34,261,5
2021-01-04,CP005,P0172,157,34,266,5
2021-01-04,CP005,P0880,93,23,148,3
2021-01-04,CP005,P0492,203,17,196,3
2021-01-04,CP005,P0867,62,16,152,3
2021-01-04,CP005,P0127,123,27,253,3
2021-01-04,CP005,P0835,121,21,178,14
2021-01-04,CP005,P0776,133,29,161,3
2021-01-04,CP005,P0569,104,26,176,10
2021-01-04,CP005,P0417,80,24,134,7
2021-01-04,CP005,P0729,189,31,285,10
2021-01-04,CP005,P0392,176,44,217,3
2021-01-04,CP006,P0573,176,52,286,5
2021-01-04,CP006,P0257,55,24,147,3
2021-01-04,CP006,P0284,184,45,334,5
2021-01-04,CP006,P0151,139,31,173,5
2021-01-04,CP006,P0218,113,16,183,10
2021-01-04,CP006,P0150,552,56,447,7
2021-01-04,CP006,P0622,311,54,394,7
2021-01-04,CP006,P0492,223,37,316,10
2021-01-04,CP006,P0087,1,47,427,7
2021-01-04,CP006,P0222,287,61,357,5
2021-01-04,CP006,P0908,285,50,511,10
2021-01-04,CP006,P0792,215,41,403,3
2021-01-04,CP006,P0201,128,38,223,7
2021-01-04,CP006,P0481,231,94,590,10
2021-01-04,CP006,P0144,151,52,323,10
2021-01-04,CP006,P0739,26,84,566,5
2021-01-04,CP006,P0429,512,44,437,5
2021-01-04,CP006,P0973,224,61,512,14
2021-01-04,CP006,P0982,114,15,159,14
2021-01-04,CP006,P0296,379,67,605,10
2021-01-04,CP006,P0886,27,5,30,10
2021-01-04,CP006,P0324,446,114,675,14
2021-01-04,CP006,P0204,816,132,1193,5
2021-01-04,CP006,P0194,175,34,247,7
2021-01-04,CP006,P0493,237,49,400,10
2021-01-04,CP006,P0750,197,67,414,3
2021-01-04,CP006,P0968,245,68,409,3
2021-01-04,CP006,P0872,28,5,33,10
2021-01-04,CP006,P0220,88,12,131,14
2021-01-04,CP006,P0053,67,24,145,10
2021-01-04,CP006,P0093,146,55,362,7
2021-01-04,CP006,P0100,220,55,394,14
2021-01-04,CP006,P0606,332,124,876,5
2021-01-04,CP006,P0734,14,21,96,3
2021-01-04,CP006,P0009,223,59,410,14
2021-01-04,CP006,P0278,142,54,266,14
2021-01-04,CP006,P0352,676,125,1058,7
2021-01-04,CP006,P0244,26,5,30,7
2021-01-04,CP007,P0410,35,8,56,5
2021-01-04,CP007,P0880,98,19,187,3
2021-01-04,CP007,P0239,152,34,226,3
2021-01-04,CP007,P0901,106,24,199,10
2021-01-04,CP007,P0417,47,14,89,5
2021-01-04,CP007,P0329,48,14,112,3
2021-01-04,CP007,P0110,74,19,135,14
2021-01-04,CP007,P0806,69,9,100,7
2021-01-04,CP007,P0317,424,52,477,5
2021-01-04,CP007,P0804,255,47,362,14
2021-01-04,CP007,P0248,52,9,86,7
2021-01-04,CP007,P0166,480,50,558,3
2021-01-04,CP007,P0619,90,19,206,10
2021-01-04,CP007,P0987,48,8,60,5
2021-01-04,CP007,P0291,204,51,403,3
2021-01-04,CP007,P0272,235,33,212,14
2021-01-04,CP007,P0766,28,5,30,5
2021-01-04,CP007,P0491,37,12,65,10
2021-01-04,CP007,P0639,202,46,373,5
2021-01-04,CP007,P0655,87,30,181,10
2021-01-04,CP007,P0553,16,30,205,5
2021-01-04,CP007,P0229,31,7,49,3
2021-01-04,CP007,P0069,138,28,218,7
2021-01-04,CP007,P0529,147,32,269,5
2021-01-04,CP007,P0021,171,20,232,7
2021-01-04,CP007,P0857,209,38,276,5
2021-01-04,CP007,P0287,205,45,310,3
2021-01-04,CP007,P0257,71,8,87,5
2021-01-04,CP007,P0309,188,21,179,10
2021-01-04,CP007,P0375,156,36,241,3
2021-01-04,CP007,P0284,80,17,155,7
2021-01-04,CP007,P0444,171,22,234,3
2021-01-04,CP007,P0810,82,15,130,7
2021-01-04,CP007,P0037,283,69,563,5
2021-01-04,CP008,P0468,129,22,205,14
2021-01-04,CP008,P0299,69,9,98,14
2021-01-04,CP008,P0776,105,18,196,14
2021-01-04,CP008,P0160,130,32,230,10
2021-01-04,CP008,P0727,321,89,398,14
2021-01-04,CP008,P0687,73,18,145,3
2021-01-04,CP008,P0107,420,68,521,10
2021-01-04,CP008,P0425,140,16,173,5
2021-01-04,CP008,P0123,78,17,133,5
2021-01-04,CP008,P0908,134,27,179,14
2021-01-04,CP008,P0053,53,8,69,14
2021-01-04,CP008,P0315,56,21,102,7
2021-01-04,CP008,P0308,325,44,387,10
2021-01-04,CP008,P0472,165,20,207,3
2021-01-04,CP008,P0876,123,26,194,7
2021-01-04,CP008,P0557,21,5,30,14
2021-01-04,CP008,P0497,103,19,125,5
2021-01-04,CP008,P0627,27,7,44,5
2021-01-04,CP008,P0587,64,26,161,14
2021-01-04,CP008,P0719,22,5,30,3
2021-01-04,CP008,P0254,27,5,30,7
2021-01-04,CP008,P0383,6,37,281,10
2021-01-04,CP008,P0654,95,13,121,3
2021-01-04,CP008,P0221,151,22,183,14
2021-01-04,CP008,P0568,38,20,98,5
2021-01-04,CP008,P0659,18,5,40,10
2021-01-04,CP008,P0074,48,14,99,14
2021-01-04,CP008,P0034,50,19,119,5
2021-01-04,CP008,P0467,144,22,192,14
2021-01-05,CP001,P0699,195,25,264,10
2021-01-05,CP001,P0644,61,11,84,7
2021-01-05,CP001,P0288,268,93,610,5
2021-01-05,CP001,P0754,72,14,103,5
2021-01-05,CP001,P0337,207,85,491,14
2021-01-05,CP001,P0172,200,53,354,14
2021-01-05,CP001,P0535,98,21,188,14
2021-01-05,CP001,P0359,120,34,191,14
2021-01-05,CP001,P0294,425,90,559,14
2021-01-05,CP001,P0986,772,87,958,5
2021-01-05,CP001,P0253,249,36,335,5
2021-01-05,CP001,P0949,339,76,442,10
2021-01-05,CP001,P0730,201,53,350,5
2021-01-05,CP001,P0682,155,22,257,3
2021-01-05,CP001,P0919,162,62,364,3
2021-01-05,CP001,P0662,206,37,335,3
2021-01-05,CP001,P0891,237,30,291,3
2021-01-05,CP001,P0697,26,5,30,14
2021-01-05,CP001,P0900,177,54,344,3
2021-01-05,CP001,P0532,355,71,469,5
2021-01-05,CP001,P0453,205,28,262,5
2021-01-05,CP001,P0877,1,38,290,14
2021-01-05,CP001,P0160,309,53,274,5
2021-01-05,CP001,P0581,175,42,301,7
2021-01-05,CP001,P0108,276,42,347,7
2021-01-05,CP001,P0179,165,29,267,14
2021-01-05,CP001,P0241,40,9,85,10
2021-01-05,CP001,P0054,348,94,720,7
2021-01-05,CP001,P0183,60,27,135,7
2021-01-05,CP001,P0810,19,36,252,3
2021-01-05,CP001,P0295,45,23,118,10
2021-01-05,CP001,P0772,212,42,344,3
2021-01-05,CP001,P0869,185,31,231,5
2021-01-05,CP001,P0449,323,48,421,7
2021-01-05,CP001,P0607,239,25,188,3
2021-01-05,CP001,P0254,22,5,30,3
2021-01-05,CP001,P0371,233,46,351,5
2021-01-05,CP001,P0977,161,26,232,14
2021-01-05,CP001,P0376,148,40,271,5
2021-01-05,CP001,P0355,737,85,843,3
2021-01-05,CP001,P0528,74,14,97,5
2021-01-05,CP001,P0973,269,47,339,14
2021-01-05,CP001,P0298,137,28,252,10
2021-01-05,CP001,P0904,179,55,279,10
2021-01-05,CP002,P0323,162,47,358,14
2021-01-05,CP002,P0049,143,32,214,5
2021-01-05,CP002,P0638,129,49,235,5
2021-01-05,CP002,P0068,294,104,508,5
2021-01-05,CP002,P0974,28,11,48,5
2021-01-05,CP002,P0496,274,55,380,7
2021-01-05,CP002,P0559,67,12,116,7
2021-01-05,CP002,P0298,118,29,239,3
2021-01-05,CP002,P0142,222,55,506,5
2021-01-05,CP002,P0279,600,59,528,7
2021-01-05,CP002,P0520,156,36,308,3
2021-01-05,CP002,P0457,26,9,68,5
2021-01-05,CP002,P0328,134,24,186,7
2021-01-05,CP002,P0613,307,48,449,5
2021-01-05,CP002,P0355,322,107,608,7
2021-01-05,CP002,P0027,307,46,383,14
2021-01-05,CP002,P0914,247,58,354,10
2021-01-05,CP002,P0249,5,19,129,5
2021-01-05,CP002,P0048,154,32,222,5
2021-01-05,CP002,P0733,195,48,259,3
2021-01-05,CP002,P0912,156,36,241,5
2021-01-05,CP002,P0239,145,54,262,3
2021-01-05,CP002,P0531,184,40,285,7
2021-01-05,CP002,P0536,169,42,273,14
2021-01-05,CP002,P0284,120,25,233,5
2021-01-05,CP002,P0652,250,43,325,5
2021-01-05,CP002,P0465,121,29,227,14
2021-01-05,CP002,P0967,98,41,267,14
2021-01-05,CP002,P0769,74,15,127,3
2021-01-05,CP002,P0791,101,20,166,10
2021-01-05,CP003,P0048,187,29,226,7
2021-01-05,CP003,P0794,48,8,74,5
2021-01-05,CP003,P0625,364,86,614,10
2021-01-05,CP003,P0671,401,88,792,5
2021-01-05,CP003,P0298,169,26,212,7
2021-01-05,CP003,P0738,44,72,423,10
2021-01-05,CP003,P0137,16,36,192,7
2021-01-05,CP003,P0873,56,8,81,3
2021-01-05,CP003,P0584,190,42,263,14
2021-01-05,CP003,P0712,209,42,250,3
2021-01-05,CP003,P0664,124,25,157,7
2021-01-05,CP003,P0064,31,10,72,3
2021-01-05,CP003,P0992,26,5,30,7
2021-01-05,CP003,P0850,121,30,253,7
2021-01-05,CP003,P0029,39,5,55,5
2021-01-05,CP003,P0763,28,5,30,5
2021-01-05,CP003,P0620,105,27,197,5
2021-01-05,CP003,P0556,107,23,139,14
2021-01-05,CP003,P0509,120,38,259,5
2021-01-05,CP003,P0831,137,30,195,7
2021-01-05,CP003,P0589,27,5,30,7
2021-01-05,CP003,P0002,81,23,184,14
2021-01-05,CP003,P0199,410,60,543,14
2021-01-05,CP003,P0217,270,48,325,5
2021-01-05,CP003,P0880,168,31,207,3
2021-01-05,CP003,P0910,403,69,788,14
2021-01-05,CP003,P0929,144,25,202,7
2021-01-05,CP003,P0076,108,25,238,7
2021-01-05,CP003,P0495,208,34,318,14
2021-01-05,CP003,P0871,5,7,47,10
2021-01-05,CP003,P0909,115,45,293,3
2021-01-05,CP003,P0679,466,88,566,14
2021-01-05,CP003,P0323,114,36,182,14
2021-01-05,CP003,P0983,92,14,141,7
2021-01-05,CP003,P0869,152,22,211,7
2021-01-05,CP003,P0485,289,72,373,7
2021-01-05,CP003,P0351,94,20,149,5
2021-01-05,CP003,P0973,217,29,314,14
2021-01-05,CP003,P0759,201,43,272,5
2021-01-05,CP003,P0956,65,15,99,3
2021-01-05,CP003,P0160,185,34,376,14
2021-01-05,CP003,P0977,64,20,143,5
2021-01-05,CP003,P0851,120,20,164,7
2021-01-05,CP003,P0407,561,128,730,5
2021-01-05,CP004,P0575,66,17,104,7
2021-01-05,CP004,P0705,153,20,143,5
2021-01-05,CP004,P0480,87,18,131,10
2021-01-05,CP004,P0937,56,13,93,5
2021-01-05,CP004,P0214,7,29,254,10
2021-01-05,CP004,P0756,236,59,303,3
2021-01-05,CP004,P0099,90,15,160,5
2021-01-05,CP004,P0001,331,86,629,3
2021-01-05,CP004,P0136,20,5,35,7
2021-01-05,CP004,P0228,34,8,69,7
2021-01-05,CP004,P0959,544,77,620,7
2021-01-05,CP004,P0304,234,48,448,10
2021-01-05,CP004,P0941,264,30,210,7
2021-01-05,CP004,P0918,196,37,337,7
2021-01-05,CP004,P0366,66,18,107,10
2021-01-05,CP004,P0032,333,65,421,5
2021-01-05,CP004,P0709,128,40,253,14
2021-01-05,CP004,P0867,118,12,153,7
2021-01-05,CP004,P0542,33,8,45,7
2021-01-05,CP004,P0572,103,32,233,5
2021-01-05,CP004,P0961,359,80,413,3
2021-01-05,CP004,P0100,110,31,164,14
2021-01-05,CP004,P0604,20,5,30,10
2021-01-05,CP004,P0141,110,20,189,3
2021-01-05,CP004,P0465,55,19,118,10
2021-01-05,CP004,P0382,109,23,166,5
2021-01-05,CP004,P0927,0,19,217,10
2021-01-05,CP004,P0703,67,19,111,10
2021-01-05,CP004,P0417,73,17,160,10
2021-01-05,CP005,P0721,184,21,225,7
2021-01-05,CP005,P0253,11,24,236,5
2021-01-05,CP005,P0867,61,16,152,3
2021-01-05,CP005,P0613,138,36,313,3
2021-01-05,CP005,P0648,99,24,206,7
2021-01-05,CP005,P0929,69,21,167,14
2021-01-05,CP005,P0787,110,39,210,5
2021-01-05,CP005,P0212,242,31,302,3
2021-01-05,CP005,P0254,20,5,30,7
2021-01-05,CP005,P0082,60,22,151,7
2021-01-05,CP005,P0877,180,33,252,10
2021-01-05,CP005,P0543,108,29,192,3
2021-01-05,CP005,P0201,84,18,135,3
2021-01-05,CP005,P0371,167,23,222,3
2021-01-05,CP005,P0540,20,5,30,10
2021-01-05,CP005,P0557,24,5,30,7
2021-01-05,CP005,P0818,333,79,574,10
2021-01-05,CP005,P0056,109,28,159,7
2021-01-05,CP005,P0219,16,28,193,7
2021-01-05,CP005,P0897,25,5,30,7
2021-01-05,CP005,P0188,188,37,279,3
2021-01-05,CP005,P0150,74,23,171,5
2021-01-05,CP005,P0158,87,9,78,14
2021-01-05,CP005,P0009,149,34,290,14
2021-01-05,CP005,P0639,354,54,471,14
2021-01-05,CP005,P0331,184,25,178,7
2021-01-05,CP005,P0153,206,77,389,5
2021-01-05,CP005,P0657,55,20,128,7
2021-01-05,CP006,P0290,261,74,555,3
2021-01-05,CP006,P0040,293,65,427,14
2021-01-05,CP006,P0802,227,64,515,3
2021-01-05,CP006,P0314,944,189,1381,5
2021-01-05,CP006,P0931,304,24,271,7
2021-01-05,CP006,P0266,27,5,30,14
2021-01-05,CP006,P0164,417,98,564,14
2021-01-05,CP006,P0514,398,72,564,14
2021-01-05,CP006,P0640,444,88,800,10
2021-01-05,CP006,P0345,251,48,456,10
2021-01-05,CP006,P0262,164,54,362,5
2021-01-05,CP006,P0630,1330,161,1660,10
2021-01-05,CP006,P0580,287,90,672,10
2021-01-05,CP006,P0748,248,69,565,3
2021-01-05,CP006,P0426,477,115,880,10
2021-01-05,CP006,P0785,175,55,444,14
2021-01-05,CP006,P0216,209,65,405,7
2021-01-05,CP006,P0456,82,14,117,3
2021-01-05,CP006,P0420,112,36,281,7
2021-01-05,CP006,P0720,74,14,105,7
2021-01-05,CP006,P0620,147,41,243,7
2021-01-05,CP006,P0360,289,112,580,3
2021-01-05,CP006,P0574,310,57,429,5
2021-01-05,CP006,P0650,53,18,103,14
2021-01-05,CP006,P0710,22,5,30,3
2021-01-05,CP006,P0169,32,13,82,3
2021-01-05,CP006,P0959,1143,169,1587,3
2021-01-05,CP006,P0524,162,55,346,5
2021-01-05,CP006,P0209,189,60,376,3
2021-01-05,CP006,P0534,174,40,284,5
2021-01-05,CP006,P0146,489,99,670,7
2021-01-05,CP006,P0803,244,85,398,5
2021-01-05,CP006,P0317,526,126,936,5
2021-01-05,CP006,P0299,97,22,167,3
2021-01-05,CP006,P0636,137,56,296,14
2021-01-05,CP006,P0153,104,131,861,3
2021-01-05,CP006,P0405,758,108,978,10
2021-01-05,CP006,P0921,27,5,30,7
2021-01-05,CP006,P0005,708,144,1213,3
2021-01-05,CP007,P0487,109,21,133,10
2021-01-05,CP007,P0655,85,30,181,10
2021-01-05,CP007,P0370,56,16,84,14
2021-01-05,CP007,P0455,221,64,419,14
2021-01-05,CP007,P0978,25,7,42,10
2021-01-05,CP007,P0295,57,14,115,14
2021-01-05,CP007,P0001,343,66,529,7
2021-01-05,CP007,P0356,306,43,423,7
2021-01-05,CP007,P0252,141,44,312,14
2021-01-05,CP007,P0842,215,34,301,3
2021-01-05,CP007,P0215,162,27,248,14
2021-01-05,CP007,P0434,621,79,741,14
2021-01-05,CP007,P0997,66,21,121,3
2021-01-05,CP007,P0143,47,7,70,5
2021-01-05,CP007,P0934,118,29,238,10
2021-01-05,CP007,P0568,46,20,116,7
2021-01-05,CP007,P0937,22,12,58,10
2021-01-05,CP007,P0495,165,29,224,5
2021-01-05,CP007,P0429,108,19,159,5
2021-01-05,CP007,P0699,175,13,139,3
2021-01-05,CP007,P0548,46,18,102,10
2021-01-05,CP007,P0563,203,33,264,5
2021-01-05,CP007,P0723,24,5,39,14
2021-01-05,CP007,P0788,103,21,159,7
