inventory_id,store_id,product_id,current_stock,reorder_level,max_stock,supplier_lead_time,last_updated
INV000497,CP001,P0497,81,39,322,10,11/06/2026
INV000498,CP001,P0498,14,15,95,5,11/06/2026
INV000499,CP001,P0499,98,30,178,14,11/06/2026
INV000500,CP001,P0500,61,18,104,7,11/06/2026
INV000501,CP001,P0501,26,5,30,7,11/06/2026
INV000502,CP001,P0502,72,39,288,14,11/06/2026
INV000503,CP001,P0503,95,73,669,3,11/06/2026
INV000504,CP001,P0504,288,68,569,5,11/06/2026
INV000505,CP001,P0505,84,40,234,7,11/06/2026
INV000506,CP001,P0506,85,37,175,7,11/06/2026
INV000507,CP001,P0507,50,52,286,10,11/06/2026
INV000508,CP001,P0508,635,114,942,5,11/06/2026
INV000509,CP001,P0509,147,60,425,14,11/06/2026
INV000510,CP001,P0510,32,13,77,10,11/06/2026
INV000511,CP001,P0511,79,47,356,3,11/06/2026
INV000512,CP001,P0512,42,36,275,7,11/06/2026
INV000513,CP001,P0513,15,14,112,7,11/06/2026
INV000514,CP001,P0514,182,63,595,3,11/06/2026
INV000515,CP001,P0515,53,26,154,3,11/06/2026
INV000516,CP001,P0516,68,35,247,14,11/06/2026
INV000517,CP001,P0517,53,31,256,14,11/06/2026
INV000518,CP001,P0518,40,50,224,14,11/06/2026
INV000519,CP001,P0519,520,93,641,10,11/06/2026
INV000520,CP001,P0520,57,50,424,14,11/06/2026
INV000521,CP001,P0521,91,27,164,10,11/06/2026
INV000522,CP001,P0522,133,36,328,10,11/06/2026
INV000523,CP001,P0523,69,11,119,3,11/06/2026
INV000524,CP001,P0524,63,53,239,3,11/06/2026
INV000525,CP001,P0525,260,78,427,7,11/06/2026
INV000526,CP001,P0526,65,41,292,3,11/06/2026
INV000527,CP001,P0527,120,30,273,7,11/06/2026
INV000528,CP001,P0528,63,14,97,5,11/06/2026
INV000529,CP001,P0529,179,42,345,5,11/06/2026
INV000530,CP001,P0530,144,42,310,10,11/06/2026
INV000531,CP001,P0531,221,48,502,5,11/06/2026
INV000532,CP001,P0532,166,71,469,5,11/06/2026
INV000533,CP001,P0533,56,60,295,5,11/06/2026
INV000534,CP001,P0534,49,31,205,3,11/06/2026
INV000535,CP001,P0535,120,21,188,14,11/06/2026
INV000536,CP001,P0536,276,44,393,7,11/06/2026
INV000537,CP001,P0537,13,5,30,5,11/06/2026
INV000538,CP001,P0538,30,14,117,7,11/06/2026
INV000539,CP001,P0539,276,133,633,14,11/06/2026
INV000540,CP001,P0540,17,5,30,14,11/06/2026
INV000541,CP001,P0541,257,50,322,7,11/06/2026
INV000542,CP001,P0542,29,9,80,14,11/06/2026
INV000543,CP001,P0543,129,46,223,10,11/06/2026
INV000544,CP001,P0544,54,34,250,5,11/06/2026
INV000545,CP001,P0545,61,55,327,14,11/06/2026
INV000546,CP001,P0546,316,91,532,3,11/06/2026
INV000547,CP001,P0547,40,7,61,5,11/06/2026
INV000548,CP001,P0548,97,29,226,5,11/06/2026
INV000549,CP001,P0549,335,77,495,7,11/06/2026
INV000550,CP001,P0550,234,40,458,14,11/06/2026
INV000551,CP001,P0551,79,33,204,3,11/06/2026
INV000552,CP001,P0552,185,43,422,10,11/06/2026
INV000553,CP001,P0553,168,60,330,14,11/06/2026
INV000554,CP001,P0554,146,36,251,3,11/06/2026
INV000555,CP001,P0555,279,58,352,7,11/06/2026
INV000556,CP001,P0556,105,29,234,3,11/06/2026
INV000557,CP001,P0557,24,5,32,14,11/06/2026
INV000558,CP001,P0558,231,99,696,14,11/06/2026
INV000559,CP001,P0559,40,16,86,7,11/06/2026
INV000560,CP001,P0560,62,23,164,7,11/06/2026
INV000561,CP001,P0561,105,31,157,7,11/06/2026
INV000562,CP001,P0562,245,42,347,5,11/06/2026
INV000563,CP001,P0563,137,56,338,10,11/06/2026
INV000564,CP001,P0564,287,56,498,14,11/06/2026
INV000565,CP001,P0565,157,106,787,7,11/06/2026
INV000566,CP001,P0566,59,25,147,3,11/06/2026
INV000567,CP001,P0567,128,88,565,14,11/06/2026
INV000568,CP001,P0568,108,26,232,3,11/06/2026
INV000569,CP001,P0569,196,34,248,3,11/06/2026
INV000570,CP001,P0570,150,23,190,3,11/06/2026
INV000571,CP001,P0571,324,42,351,3,11/06/2026
INV000572,CP001,P0572,232,45,374,5,11/06/2026
INV000573,CP001,P0573,193,46,307,5,11/06/2026
INV000574,CP001,P0574,70,33,279,10,11/06/2026
INV000575,CP001,P0575,163,31,226,7,11/06/2026
INV000576,CP001,P0576,64,28,279,5,11/06/2026
INV000577,CP001,P0577,230,65,426,5,11/06/2026
INV000578,CP001,P0578,162,41,241,10,11/06/2026
INV000579,CP001,P0579,7,5,30,7,11/06/2026
INV000580,CP001,P0580,311,73,569,5,11/06/2026
INV000581,CP001,P0581,208,42,301,7,11/06/2026
INV000582,CP001,P0582,150,42,216,5,11/06/2026
INV000583,CP001,P0583,186,61,464,10,11/06/2026
INV000584,CP001,P0584,219,47,414,3,11/06/2026
INV000585,CP001,P0585,74,88,462,10,11/06/2026
INV000586,CP001,P0586,137,38,279,3,11/06/2026
INV000587,CP001,P0587,193,43,397,7,11/06/2026
INV000588,CP001,P0588,101,27,162,10,11/06/2026
INV000589,CP001,P0589,6,5,30,3,11/06/2026
INV000590,CP001,P0590,366,94,551,3,11/06/2026
INV000591,CP001,P0591,55,62,656,5,11/06/2026
INV000592,CP001,P0592,196,47,307,7,11/06/2026
INV000593,CP001,P0593,300,70,592,5,11/06/2026
INV000594,CP001,P0594,122,42,280,10,11/06/2026
INV000595,CP001,P0595,184,65,433,5,11/06/2026
INV000596,CP001,P0596,299,109,777,5,11/06/2026
INV000597,CP001,P0597,46,14,75,10,11/06/2026
INV000598,CP001,P0598,168,101,682,10,11/06/2026
INV000599,CP001,P0599,79,77,681,10,11/06/2026
INV000600,CP001,P0600,77,54,415,3,11/06/2026
INV000601,CP001,P0601,83,43,318,3,11/06/2026
INV000602,CP001,P0602,54,40,280,3,11/06/2026
INV000603,CP001,P0603,174,34,335,5,11/06/2026
INV000604,CP001,P0604,11,5,30,3,11/06/2026
INV000605,CP001,P0605,361,93,518,3,11/06/2026
INV000606,CP001,P0606,320,129,684,3,11/06/2026
INV000607,CP001,P0607,116,25,188,3,11/06/2026
INV000608,CP001,P0608,15,5,30,7,11/06/2026
INV000609,CP001,P0609,446,108,669,14,11/06/2026
INV000610,CP001,P0610,149,46,442,3,11/06/2026
INV000611,CP001,P0611,62,28,185,14,11/06/2026
INV000612,CP001,P0612,464,96,679,10,11/06/2026
INV000613,CP001,P0613,108,45,285,5,11/06/2026
INV000614,CP001,P0614,68,42,338,7,11/06/2026
INV000615,CP001,P0615,697,99,709,14,11/06/2026
INV000616,CP001,P0616,202,43,379,3,11/06/2026
INV000617,CP001,P0617,168,38,395,10,11/06/2026
INV000618,CP001,P0618,189,23,209,10,11/06/2026
INV000619,CP001,P0619,183,41,250,5,11/06/2026
INV000620,CP001,P0620,179,35,204,7,11/06/2026
INV000621,CP001,P0621,95,84,561,5,11/06/2026
INV000622,CP001,P0622,114,36,284,7,11/06/2026
INV000623,CP001,P0623,156,58,490,14,11/06/2026
INV000624,CP001,P0624,14,5,30,3,11/06/2026
INV000625,CP001,P0625,503,115,573,3,11/06/2026
INV000626,CP001,P0626,348,68,353,3,11/06/2026
INV000627,CP001,P0627,42,9,78,5,11/06/2026
INV000628,CP001,P0628,20,7,40,10,11/06/2026
INV000629,CP001,P0629,187,37,302,14,11/06/2026
INV000630,CP001,P0630,183,176,1013,7,11/06/2026
INV000631,CP001,P0631,242,43,379,10,11/06/2026
INV000632,CP001,P0632,171,43,259,5,11/06/2026
INV000633,CP001,P0633,180,35,380,7,11/06/2026
INV000634,CP001,P0634,127,60,493,5,11/06/2026
INV000635,CP001,P0635,140,36,231,7,11/06/2026
INV000636,CP001,P0636,37,40,336,14,11/06/2026
INV000637,CP001,P0637,141,64,451,10,11/06/2026
INV000638,CP001,P0638,269,53,302,7,11/06/2026
INV000639,CP001,P0639,95,82,592,14,11/06/2026
INV000640,CP001,P0640,147,62,409,14,11/06/2026
INV000641,CP001,P0641,268,64,452,10,11/06/2026
INV000642,CP001,P0642,139,41,313,10,11/06/2026
INV000643,CP001,P0643,180,58,266,3,11/06/2026
INV000644,CP001,P0644,18,11,84,7,11/06/2026
INV000645,CP001,P0645,75,46,309,7,11/06/2026
INV000646,CP001,P0646,109,86,574,7,11/06/2026
INV000647,CP001,P0647,378,81,758,7,11/06/2026
INV000648,CP001,P0648,147,47,271,3,11/06/2026
INV000649,CP001,P0649,130,36,345,10,11/06/2026
INV000650,CP001,P0650,63,10,83,14,11/06/2026
INV000651,CP001,P0651,162,48,487,5,11/06/2026
INV000652,CP001,P0652,286,40,409,10,11/06/2026
INV000653,CP001,P0653,197,64,341,14,11/06/2026
INV000654,CP001,P0654,23,23,162,14,11/06/2026
INV000655,CP001,P0655,60,64,293,5,11/06/2026
INV000656,CP001,P0656,10,8,58,14,11/06/2026
INV000657,CP001,P0657,177,30,230,3,11/06/2026
INV000658,CP001,P0658,40,9,67,14,11/06/2026
INV000659,CP001,P0659,30,10,93,7,11/06/2026
INV000660,CP001,P0660,100,38,182,14,11/06/2026
INV000661,CP001,P0661,44,8,64,14,11/06/2026
INV000662,CP001,P0662,138,37,335,3,11/06/2026
INV000663,CP001,P0663,352,55,565,10,11/06/2026
INV000664,CP001,P0664,156,34,274,10,11/06/2026
INV000665,CP001,P0665,74,51,278,7,11/06/2026
INV000666,CP001,P0666,104,32,217,14,11/06/2026
INV000667,CP001,P0667,93,53,521,10,11/06/2026
INV000668,CP001,P0668,160,39,357,3,11/06/2026
INV000669,CP001,P0669,147,48,420,5,11/06/2026
INV000670,CP001,P0670,196,23,274,7,11/06/2026
INV000671,CP001,P0671,462,122,953,3,11/06/2026
INV000672,CP001,P0672,111,33,361,14,11/06/2026
INV000673,CP001,P0673,247,39,256,3,11/06/2026
INV000674,CP001,P0674,296,103,865,14,11/06/2026
INV000675,CP001,P0675,52,25,222,3,11/06/2026
INV000676,CP001,P0676,68,37,224,5,11/06/2026
INV000677,CP001,P0677,32,31,163,14,11/06/2026
INV000678,CP001,P0678,5,5,30,7,11/06/2026
INV000679,CP001,P0679,140,80,621,3,11/06/2026
INV000680,CP001,P0680,400,101,685,3,11/06/2026
INV000681,CP001,P0681,362,64,539,14,11/06/2026
INV000682,CP001,P0682,118,22,257,3,11/06/2026
INV000683,CP001,P0683,600,112,1164,7,11/06/2026
INV000684,CP001,P0684,227,47,464,10,11/06/2026
INV000685,CP001,P0685,34,26,179,7,11/06/2026
INV000686,CP001,P0686,281,52,484,5,11/06/2026
INV000687,CP001,P0687,72,31,255,5,11/06/2026
INV000688,CP001,P0688,193,37,252,5,11/06/2026
INV000689,CP001,P0689,68,12,75,14,11/06/2026
INV000690,CP001,P0690,424,115,589,10,11/06/2026
INV000691,CP001,P0691,273,53,431,14,11/06/2026
INV000692,CP001,P0692,102,38,184,7,11/06/2026
INV000693,CP001,P0693,132,47,295,7,11/06/2026
INV000694,CP001,P0694,647,102,959,5,11/06/2026
INV000695,CP001,P0695,107,35,181,7,11/06/2026
INV000696,CP001,P0696,285,89,681,3,11/06/2026
INV000697,CP001,P0697,10,5,30,14,11/06/2026
INV000698,CP001,P0698,137,30,265,14,11/06/2026
INV000699,CP001,P0699,201,25,264,10,11/06/2026
INV000700,CP001,P0700,586,97,813,5,11/06/2026
INV000701,CP001,P0701,64,29,240,14,11/06/2026
INV000702,CP001,P0702,68,8,90,3,11/06/2026
INV000703,CP001,P0703,112,38,196,7,11/06/2026
INV000704,CP001,P0704,150,121,798,3,11/06/2026
INV000705,CP001,P0705,187,32,241,10,11/06/2026
INV000706,CP001,P0706,52,23,133,7,11/06/2026
INV000707,CP001,P0707,200,34,352,14,11/06/2026
INV000708,CP001,P0708,10,5,30,3,11/06/2026
INV000709,CP001,P0709,212,85,431,10,11/06/2026
INV000710,CP001,P0710,15,5,30,10,11/06/2026
INV000711,CP001,P0711,142,45,378,3,11/06/2026
INV000712,CP001,P0712,106,43,300,7,11/06/2026
INV000713,CP001,P0713,581,136,1255,7,11/06/2026
INV000714,CP001,P0714,148,43,341,14,11/06/2026
INV000715,CP001,P0715,104,40,216,10,11/06/2026
INV000716,CP001,P0716,41,25,227,14,11/06/2026
INV000717,CP001,P0717,148,41,291,10,11/06/2026
INV000718,CP001,P0718,79,39,448,3,11/06/2026
INV000719,CP001,P0719,7,5,30,5,11/06/2026
INV000720,CP001,P0720,18,12,56,14,11/06/2026
INV000721,CP001,P0721,106,31,291,7,11/06/2026
INV000722,CP001,P0722,37,26,163,10,11/06/2026
INV000723,CP001,P0723,17,7,61,5,11/06/2026
INV000724,CP001,P0724,45,23,258,3,11/06/2026
INV000725,CP001,P0725,342,94,763,10,11/06/2026
INV000726,CP001,P0726,186,87,664,14,11/06/2026
INV000727,CP001,P0727,609,120,1097,3,11/06/2026
INV000728,CP001,P0728,263,43,324,5,11/06/2026
INV000729,CP001,P0729,51,46,436,7,11/06/2026
INV000730,CP001,P0730,242,53,350,5,11/06/2026
INV000731,CP001,P0731,158,62,497,5,11/06/2026
INV000732,CP001,P0732,131,29,224,14,11/06/2026
INV000733,CP001,P0733,149,39,418,14,11/06/2026
INV000734,CP001,P0734,70,13,125,10,11/06/2026
INV000735,CP001,P0735,190,35,284,10,11/06/2026
INV000736,CP001,P0736,266,57,389,7,11/06/2026
INV000737,CP001,P0737,74,43,333,7,11/06/2026
INV000738,CP001,P0738,375,64,591,5,11/06/2026
INV000739,CP001,P0739,214,65,482,3,11/06/2026
INV000740,CP001,P0740,89,43,410,10,11/06/2026
INV000741,CP001,P0741,451,76,644,3,11/06/2026
INV000742,CP001,P0742,124,38,191,3,11/06/2026
INV000743,CP001,P0743,118,77,613,14,11/06/2026
INV000744,CP001,P0744,222,87,494,14,11/06/2026
INV000745,CP001,P0745,241,66,435,7,11/06/2026
INV000746,CP001,P0746,81,34,264,5,11/06/2026
INV000747,CP001,P0747,83,27,227,10,11/06/2026
INV000748,CP001,P0748,199,44,256,5,11/06/2026
INV000749,CP001,P0749,168,56,343,3,11/06/2026
INV000750,CP001,P0750,58,50,512,7,11/06/2026
INV000751,CP001,P0751,173,128,593,7,11/06/2026
INV000752,CP001,P0752,37,37,282,3,11/06/2026
INV000753,CP001,P0753,130,32,221,7,11/06/2026
INV000754,CP001,P0754,84,14,103,5,11/06/2026
INV000755,CP001,P0755,209,44,236,10,11/06/2026
INV000756,CP001,P0756,116,75,707,14,11/06/2026
INV000757,CP001,P0757,65,9,102,14,11/06/2026
INV000758,CP001,P0758,174,120,936,5,11/06/2026
INV000759,CP001,P0759,167,44,377,7,11/06/2026
INV000760,CP001,P0760,115,32,235,14,11/06/2026
INV000761,CP001,P0761,52,42,368,5,11/06/2026
INV000762,CP001,P0762,178,28,291,3,11/06/2026
INV000763,CP001,P0763,14,5,30,5,11/06/2026
INV000764,CP001,P0764,143,36,265,3,11/06/2026
INV000765,CP001,P0765,365,108,728,7,11/06/2026
INV000766,CP001,P0766,23,5,30,5,11/06/2026
INV000767,CP001,P0767,251,52,312,5,11/06/2026
INV000768,CP001,P0768,437,108,668,5,11/06/2026
INV000769,CP001,P0769,49,15,89,5,11/06/2026
INV000770,CP001,P0770,114,32,148,5,11/06/2026
INV000771,CP001,P0771,98,36,328,10,11/06/2026
INV000772,CP001,P0772,242,42,344,3,11/06/2026
INV000773,CP001,P0773,137,37,309,7,11/06/2026
INV000774,CP001,P0774,503,82,769,7,11/06/2026
INV000775,CP001,P0775,123,66,334,10,11/06/2026
INV000776,CP001,P0776,207,33,367,5,11/06/2026
INV000777,CP001,P0777,22,5,30,3,11/06/2026
INV000778,CP001,P0778,324,36,377,3,11/06/2026
INV000779,CP001,P0779,76,59,368,10,11/06/2026
INV000780,CP001,P0780,30,17,130,7,11/06/2026
INV000781,CP001,P0781,280,65,661,7,11/06/2026
INV000782,CP001,P0782,263,48,483,5,11/06/2026
INV000783,CP001,P0783,77,39,229,10,11/06/2026
INV000784,CP001,P0784,23,5,30,14,11/06/2026
INV000785,CP001,P0785,244,35,327,10,11/06/2026
INV000786,CP001,P0786,18,8,71,14,11/06/2026
INV000787,CP001,P0787,163,66,445,7,11/06/2026
INV000788,CP001,P0788,110,34,318,5,11/06/2026
INV000789,CP001,P0789,241,60,538,5,11/06/2026
INV000790,CP001,P0790,75,38,297,7,11/06/2026
INV000791,CP001,P0791,165,31,216,5,11/06/2026
INV000792,CP001,P0792,56,36,204,10,11/06/2026
INV000793,CP001,P0793,4,5,30,14,11/06/2026
INV000794,CP001,P0794,55,10,87,10,11/06/2026
INV000795,CP001,P0795,106,52,316,7,11/06/2026
INV000796,CP001,P0796,44,38,259,5,11/06/2026
INV000797,CP001,P0797,67,35,267,5,11/06/2026
INV000798,CP001,P0798,214,40,247,3,11/06/2026
INV000799,CP001,P0799,96,83,609,14,11/06/2026
INV000800,CP001,P0800,57,30,199,7,11/06/2026
INV000801,CP001,P0801,31,11,100,3,11/06/2026
INV000802,CP001,P0802,166,36,401,5,11/06/2026
INV000803,CP001,P0803,265,67,500,10,11/06/2026
INV000804,CP001,P0804,111,97,520,7,11/06/2026
INV000805,CP001,P0805,21,5,30,14,11/06/2026
INV000806,CP001,P0806,105,19,168,3,11/06/2026
INV000807,CP001,P0807,159,25,232,10,11/06/2026
INV000808,CP001,P0808,185,39,217,10,11/06/2026
INV000809,CP001,P0809,139,60,346,10,11/06/2026
INV000810,CP001,P0810,114,36,252,3,11/06/2026
INV000811,CP001,P0811,96,41,362,5,11/06/2026
INV000812,CP001,P0812,212,61,372,14,11/06/2026
INV000813,CP001,P0813,178,115,909,5,11/06/2026
INV000814,CP001,P0814,62,13,92,14,11/06/2026
INV000815,CP001,P0815,175,50,285,3,11/06/2026
INV000816,CP001,P0816,46,19,83,7,11/06/2026
INV000817,CP001,P0817,219,33,292,10,11/06/2026
INV000818,CP001,P0818,468,138,959,5,11/06/2026
INV000819,CP001,P0819,190,88,445,5,11/06/2026
INV000820,CP001,P0820,121,19,215,10,11/06/2026
INV000821,CP001,P0821,207,35,298,3,11/06/2026
INV000822,CP001,P0822,129,41,211,5,11/06/2026
INV000823,CP001,P0823,346,64,641,7,11/06/2026
INV000824,CP001,P0824,116,67,432,7,11/06/2026
INV000825,CP001,P0825,163,40,309,14,11/06/2026
INV000826,CP001,P0826,154,38,206,5,11/06/2026
INV000827,CP001,P0827,51,30,213,5,11/06/2026
INV000828,CP001,P0828,257,91,600,7,11/06/2026
INV000829,CP001,P0829,251,66,473,5,11/06/2026
INV000830,CP001,P0830,128,36,259,3,11/06/2026
INV000831,CP001,P0831,272,39,291,10,11/06/2026
INV000832,CP001,P0832,177,61,422,5,11/06/2026
INV000833,CP001,P0833,199,43,370,3,11/06/2026
INV000834,CP001,P0834,48,9,79,10,11/06/2026
INV000835,CP001,P0835,175,35,343,14,11/06/2026
INV000836,CP001,P0836,327,76,547,10,11/06/2026
INV000837,CP001,P0837,186,30,242,7,11/06/2026
INV000838,CP001,P0838,117,33,261,10,11/06/2026
INV000839,CP001,P0839,453,114,736,7,11/06/2026
INV000840,CP001,P0840,122,31,273,5,11/06/2026
INV000841,CP001,P0841,202,52,403,3,11/06/2026
INV000842,CP001,P0842,48,66,529,7,11/06/2026
INV000843,CP001,P0843,135,74,334,3,11/06/2026
INV000844,CP001,P0844,324,121,956,14,11/06/2026
INV000845,CP001,P0845,37,60,431,3,11/06/2026
INV000846,CP001,P0846,95,15,130,3,11/06/2026
INV000847,CP001,P0847,150,22,258,7,11/06/2026
INV000848,CP001,P0848,200,62,466,10,11/06/2026
INV000849,CP001,P0849,357,96,688,3,11/06/2026
INV000850,CP001,P0850,157,46,261,3,11/06/2026
INV000851,CP001,P0851,150,33,219,14,11/06/2026
INV000852,CP001,P0852,12,5,30,10,11/06/2026
INV000853,CP001,P0853,204,33,324,7,11/06/2026
INV000854,CP001,P0854,145,40,276,10,11/06/2026
INV000855,CP001,P0855,914,166,1218,10,11/06/2026
INV000856,CP001,P0856,40,10,60,3,11/06/2026
INV000857,CP001,P0857,458,66,636,3,11/06/2026
INV000858,CP001,P0858,79,27,224,7,11/06/2026
INV000859,CP001,P0859,225,60,410,5,11/06/2026
INV000860,CP001,P0860,192,39,260,10,11/06/2026
INV000861,CP001,P0861,144,38,202,10,11/06/2026
INV000862,CP001,P0862,629,90,674,7,11/06/2026
INV000863,CP001,P0863,240,85,769,3,11/06/2026
INV000864,CP001,P0864,296,78,692,7,11/06/2026
INV000865,CP001,P0865,68,17,158,7,11/06/2026
INV000866,CP001,P0866,216,114,869,5,11/06/2026
INV000867,CP001,P0867,187,28,246,7,11/06/2026
INV000868,CP001,P0868,113,32,270,5,11/06/2026
INV000869,CP001,P0869,164,31,231,5,11/06/2026
INV000870,CP001,P0870,187,58,320,3,11/06/2026
INV000871,CP001,P0871,12,8,43,5,11/06/2026
INV000872,CP001,P0872,6,5,30,3,11/06/2026
INV000873,CP001,P0873,37,12,87,3,11/06/2026
INV000874,CP001,P0874,143,35,296,5,11/06/2026
INV000875,CP001,P0875,24,5,30,14,11/06/2026
INV000876,CP001,P0876,224,44,260,5,11/06/2026
INV000877,CP001,P0877,84,38,290,14,11/06/2026
INV000878,CP001,P0878,229,76,686,10,11/06/2026
INV000879,CP001,P0879,40,23,195,10,11/06/2026
INV000880,CP001,P0880,71,37,204,3,11/06/2026
INV000881,CP001,P0881,46,13,74,14,11/06/2026
INV000882,CP001,P0882,527,89,629,5,11/06/2026
INV000883,CP001,P0883,51,19,123,10,11/06/2026
INV000884,CP001,P0884,398,45,479,3,11/06/2026
INV000885,CP001,P0885,7,5,30,3,11/06/2026
INV000886,CP001,P0886,6,5,30,10,11/06/2026
INV000887,CP001,P0887,65,24,180,5,11/06/2026
INV000888,CP001,P0888,442,127,987,10,11/06/2026
INV000889,CP001,P0889,7,5,30,14,11/06/2026
INV000890,CP001,P0890,208,40,290,10,11/06/2026
INV000891,CP001,P0891,84,30,291,3,11/06/2026
INV000892,CP001,P0892,313,90,520,7,11/06/2026
INV000893,CP001,P0893,147,59,366,3,11/06/2026
INV000894,CP001,P0894,455,88,828,7,11/06/2026
INV000895,CP001,P0895,69,45,293,10,11/06/2026
INV000896,CP001,P0896,144,36,292,7,11/06/2026
INV000897,CP001,P0897,5,5,30,5,11/06/2026
INV000898,CP001,P0898,351,80,483,3,11/06/2026
INV000899,CP001,P0899,309,49,360,10,11/06/2026
INV000900,CP001,P0900,219,54,344,3,11/06/2026
INV000901,CP001,P0901,108,42,275,10,11/06/2026
INV000902,CP001,P0902,497,116,898,10,11/06/2026
INV000903,CP001,P0903,98,30,252,14,11/06/2026
INV000904,CP001,P0904,60,55,279,10,11/06/2026
INV000905,CP001,P0905,164,24,276,7,11/06/2026
INV000906,CP001,P0906,92,40,290,5,11/06/2026
INV000907,CP001,P0907,28,15,152,14,11/06/2026
INV000908,CP001,P0908,132,39,255,5,11/06/2026
INV000909,CP001,P0909,247,59,548,10,11/06/2026
INV000910,CP001,P0910,142,108,920,3,11/06/2026
INV000911,CP001,P0911,70,39,300,10,11/06/2026
INV000912,CP001,P0912,183,35,291,10,11/06/2026
INV000913,CP001,P0913,249,74,630,7,11/06/2026
INV000914,CP001,P0914,200,43,272,10,11/06/2026
INV000915,CP001,P0915,21,8,55,5,11/06/2026
INV000916,CP001,P0916,109,33,266,14,11/06/2026
INV000917,CP001,P0917,59,28,161,7,11/06/2026
INV000918,CP001,P0918,101,48,434,5,11/06/2026
INV000919,CP001,P0919,136,62,364,3,11/06/2026
INV000920,CP001,P0920,551,165,803,3,11/06/2026
INV000921,CP001,P0921,10,5,30,7,11/06/2026
INV000922,CP001,P0922,658,152,981,14,11/06/2026
INV000923,CP001,P0923,220,55,386,10,11/06/2026
INV000924,CP001,P0924,381,135,926,7,11/06/2026
INV000925,CP001,P0925,69,66,392,7,11/06/2026
INV000926,CP001,P0926,293,81,412,7,11/06/2026
INV000927,CP001,P0927,71,31,220,5,11/06/2026
INV000928,CP001,P0928,96,24,182,7,11/06/2026
INV000929,CP001,P0929,248,33,276,3,11/06/2026
INV000930,CP001,P0930,253,73,413,7,11/06/2026
INV000931,CP001,P0931,121,20,143,14,11/06/2026
INV000932,CP001,P0932,155,36,285,3,11/06/2026
INV000933,CP001,P0933,52,17,95,10,11/06/2026
INV000934,CP001,P0934,187,49,440,5,11/06/2026
INV000935,CP001,P0935,336,42,431,3,11/06/2026
INV000936,CP001,P0936,324,74,331,5,11/06/2026
INV000937,CP001,P0937,54,16,131,10,11/06/2026
INV000938,CP001,P0938,338,58,470,7,11/06/2026
INV000939,CP001,P0939,502,78,657,10,11/06/2026
INV000940,CP001,P0940,171,26,186,10,11/06/2026
INV000941,CP001,P0941,207,43,285,3,11/06/2026
INV000942,CP001,P0942,394,121,791,5,11/06/2026
INV000943,CP001,P0943,12,5,30,5,11/06/2026
INV000944,CP001,P0944,267,55,418,10,11/06/2026
INV000945,CP001,P0945,281,38,334,10,11/06/2026
INV000946,CP001,P0946,223,45,419,14,11/06/2026
INV000947,CP001,P0947,73,27,152,10,11/06/2026
INV000948,CP001,P0948,24,9,78,3,11/06/2026
INV000949,CP001,P0949,108,76,442,10,11/06/2026
INV000950,CP001,P0950,146,32,237,3,11/06/2026
INV000951,CP001,P0951,425,125,669,3,11/06/2026
INV000952,CP001,P0952,246,57,445,14,11/06/2026
INV000953,CP001,P0953,183,37,385,14,11/06/2026
INV000954,CP001,P0954,17,5,34,3,11/06/2026
INV000955,CP001,P0955,151,61,396,10,11/06/2026
INV000956,CP001,P0956,139,20,220,7,11/06/2026
INV000957,CP001,P0957,163,40,203,3,11/06/2026
INV000958,CP001,P0958,446,108,600,3,11/06/2026
INV000959,CP001,P0959,1074,161,1287,3,11/06/2026
INV000960,CP001,P0960,52,38,307,10,11/06/2026
INV000961,CP001,P0961,689,111,814,5,11/06/2026
INV000962,CP001,P0962,207,56,435,3,11/06/2026
INV000963,CP001,P0963,54,35,184,5,11/06/2026
INV000964,CP001,P0964,85,37,178,7,11/06/2026
INV000965,CP001,P0965,139,29,227,7,11/06/2026
INV000966,CP001,P0966,155,66,377,5,11/06/2026
INV000967,CP001,P0967,83,40,336,10,11/06/2026
INV000968,CP001,P0968,63,60,382,7,11/06/2026
INV000969,CP001,P0969,152,24,217,14,11/06/2026
INV000970,CP001,P0970,367,83,567,14,11/06/2026
INV000971,CP001,P0971,16,5,30,10,11/06/2026
INV000972,CP001,P0972,43,34,255,10,11/06/2026
INV000973,CP001,P0973,256,47,339,14,11/06/2026
INV000974,CP001,P0974,39,9,93,10,11/06/2026
INV000975,CP001,P0975,80,53,317,10,11/06/2026
INV000976,CP001,P0976,59,48,415,7,11/06/2026
INV000977,CP001,P0977,35,26,232,14,11/06/2026
INV000978,CP001,P0978,50,10,114,7,11/06/2026
INV000979,CP001,P0979,81,56,368,5,11/06/2026
