customer_id,gender,age,age_group,loyalty_tier,visit_frequency,total_spend_lkr,avg_basket_value_lkr,days_since_last_purchase,preferred_category,campaign_id,offer_type,discount_pct,channel,sent_date,year,clicked,redeemed,revenue_after_lkr,treatment,customer_past_redemption_rate,is_seasonal_window,is_salary_cycle,is_school_holiday
CUST_2048,Female,21,18-25,Bronze,12,499056.94,18566.6,83,Perfume,CMP_000153,Discount,10,SMS,2018-06-16,2018,0,0,0.0,1,0.6,1,0,0
CUST_0067,Male,48,46-60,Silver,4,333850.2,20557.7,76,Top,CMP_000154,Loyalty Reward,30,SMS,2018-07-24,2018,0,0,0.0,0,0.6364,1,1,0
CUST_1837,Male,22,18-25,Gold,12,442309.13,14980.61,118,Shoes,CMP_000155,Flash Sale,10,SMS,2018-03-23,2018,1,1,15891.28,1,0.3636,1,1,0
CUST_2161,Female,33,26-34,Silver,10,188148.75,11939.64,171,Dress,CMP_000156,New Arrival,30,SMS,2018-06-08,2018,1,1,8469.78,0,0.1667,1,0,0
CUST_0006,Male,34,26-34,Silver,2,153157.89,5576.55,176,Coat,CMP_000157,Flash Sale,40,In-Store,2018-06-05,2018,0,0,0.0,1,0.5,1,0,0
CUST_0939,Male,23,18-25,Gold,31,203276.3,21267.82,73,Top,CMP_000158,Flash Sale,40,SMS,2018-12-07,2018,1,1,12182.94,1,0.6364,1,0,1
CUST_0736,Female,22,18-25,Silver,27,199017.7,9658.42,129,Watch,CMP_000159,Seasonal Sale,50,In-Store,2018-05-15,2018,0,0,0.0,0,0.6,0,0,0
CUST_2482,Female,55,46-60,Bronze,51,91348.8,19243.85,20,Trousers,CMP_000160,Loyalty Reward,10,SMS,2018-09-14,2018,1,0,0.0,1,0.625,0,0,0
CUST_1616,Female,57,46-60,Gold,13,123757.45,11865.87,133,Trousers,CMP_000161,Loyalty Reward,10,In-Store,2018-03-14,2018,1,1,12726.83,1,0.5789,1,0,0
CUST_1472,Female,39,35-45,Platinum,26,225608.99,14430.92,173,Sunglasses,CMP_000162,Loyalty Reward,50,Email,2018-02-23,2018,1,0,0.0,0,0.5333,0,1,0
CUST_1879,Male,26,26-34,Gold,16,124432.65,6025.96,95,Shoes,CMP_000163,Seasonal Sale,20,In-Store,2018-12-06,2018,1,1,4663.32,0,0.5455,1,0,1
CUST_1976,Female,23,18-25,Gold,38,53425.47,8563.99,110,Top,CMP_000164,New Arrival,10,SMS,2018-10-06,2018,0,0,0.0,0,0.5556,0,0,0
CUST_2092,Female,59,46-60,Silver,12,344683.19,12846.65,54,Shoes,CMP_000165,BOGO,30,Email,2018-04-10,2018,1,1,10470.87,1,0.875,1,0,1
CUST_0258,Female,39,35-45,Platinum,5,92259.46,5217.54,8,Handbag,CMP_000166,Discount,10,Email,2018-07-12,2018,0,0,0.0,1,0.4615,1,0,0
CUST_0972,Female,34,26-34,Bronze,34,31328.15,8867.88,144,Handbag,CMP_000167,Flash Sale,40,Email,2018-03-22,2018,1,1,6604.64,0,0.4667,1,1,0
CUST_1759,Male,39,35-45,Gold,12,15134.61,2880.73,126,Top,CMP_000168,Discount,20,SMS,2018-10-15,2018,1,0,0.0,0,0.375,0,0,0
CUST_1079,Male,60,46-60,Bronze,11,70020.42,20191.59,127,Sunglasses,CMP_000169,Seasonal Sale,30,In-Store,2018-02-07,2018,0,0,0.0,1,0.5,0,0,0
CUST_0493,Male,40,35-45,Gold,15,286556.97,11364.5,169,Top,CMP_000170,BOGO,40,In-Store,2018-11-04,2018,1,1,5798.22,1,0.8889,1,0,0
CUST_1203,Male,44,35-45,Platinum,49,445435.27,23074.91,55,Top,CMP_000171,New Arrival,50,SMS,2018-07-08,2018,1,1,10222.62,1,0.5714,1,0,0
CUST_0573,Female,30,26-34,Silver,39,332121.36,21394.71,164,Perfume,CMP_000172,Flash Sale,10,Email,2018-04-09,2018,0,0,0.0,0,0.3333,1,0,1
CUST_0830,Female,34,26-34,Bronze,4,248747.6,8545.77,99,Sunglasses,CMP_000173,Seasonal Sale,20,In-Store,2018-12-06,2018,1,1,7221.91,1,0.5455,1,0,1
CUST_2318,Female,43,35-45,Silver,28,74775.83,2917.56,77,Perfume,CMP_000174,BOGO,20,Email,2018-12-10,2018,1,1,2775.36,1,0.5,1,0,1
CUST_2032,Female,19,18-25,Silver,40,161892.19,6260.48,87,Sunglasses,CMP_000175,New Arrival,20,App Push,2018-04-13,2018,1,0,0.0,0,0.8,1,0,1
CUST_1056,Female,39,35-45,Platinum,26,175357.83,16092.6,137,Watch,CMP_000176,New Arrival,40,App Push,2018-11-11,2018,0,0,0.0,1,0.1111,1,0,0
CUST_1751,Female,25,18-25,Silver,35,150758.16,11112.87,137,Sunglasses,CMP_000177,Flash Sale,20,In-Store,2018-11-10,2018,0,0,0.0,0,0.5385,1,0,0
CUST_2368,Female,36,35-45,Bronze,19,147484.35,17688.55,158,Trousers,CMP_000178,Loyalty Reward,50,Email,2018-11-11,2018,0,0,0.0,1,0.4615,1,0,0
CUST_0525,Female,46,46-60,Bronze,11,189911.76,15081.68,97,Shoes,CMP_000179,New Arrival,30,In-Store,2018-12-08,2018,0,0,0.0,1,0.6,1,0,1
CUST_1666,Female,38,35-45,Bronze,23,485593.85,22617.41,110,Jewellery,CMP_000180,Seasonal Sale,10,In-Store,2018-07-09,2018,0,0,0.0,1,0.5,1,0,0
CUST_0529,Male,56,46-60,Bronze,27,85577.05,5162.97,34,Coat,CMP_000181,New Arrival,40,SMS,2018-09-03,2018,1,1,3636.99,1,0.4444,0,0,0
CUST_0102,Female,18,18-25,Silver,48,142361.96,9535.36,79,Perfume,CMP_000182,Discount,30,Email,2018-11-25,2018,1,1,7285.52,0,0.3333,1,1,0
CUST_1181,Female,52,46-60,Bronze,3,159753.57,11508.0,71,Coat,CMP_000183,Loyalty Reward,50,SMS,2018-07-25,2018,0,0,0.0,0,0.5385,1,1,0
CUST_0399,Female,33,26-34,Bronze,9,167026.97,6315.18,40,Trousers,CMP_000184,New Arrival,40,SMS,2018-07-09,2018,1,1,3557.16,1,0.4545,1,0,0
CUST_2468,Male,27,26-34,Silver,16,350132.09,22882.22,138,Trousers,CMP_000185,Discount,40,App Push,2018-04-03,2018,1,1,15907.65,1,0.4545,1,0,1
CUST_1541,Female,40,35-45,Platinum,48,236671.83,19357.82,8,Dress,CMP_000186,Seasonal Sale,10,Email,2018-11-25,2018,1,1,23442.77,1,0.6667,1,1,0
CUST_0680,Female,24,18-25,Gold,11,199590.81,15030.81,91,Top,CMP_000187,Loyalty Reward,20,In-Store,2018-10-01,2018,1,1,11030.02,1,0.4286,0,1,0
CUST_1767,Female,23,18-25,Silver,16,107709.69,19376.38,145,Coat,CMP_000188,Discount,30,SMS,2018-06-24,2018,0,0,0.0,0,0.5556,1,1,0
CUST_0911,Female,24,18-25,Silver,14,193624.67,15550.87,78,Handbag,CMP_000189,BOGO,40,Email,2018-06-06,2018,0,0,0.0,1,0.8333,1,0,0
CUST_0390,Female,50,46-60,Bronze,6,150097.78,16841.33,125,Trousers,CMP_000190,Flash Sale,50,App Push,2018-02-11,2018,1,1,9334.45,1,0.875,0,0,0
CUST_1745,Female,55,46-60,Bronze,8,278818.32,16696.84,117,Dress,CMP_000191,BOGO,50,Email,2018-01-08,2018,0,0,0.0,0,0.6667,0,0,0
CUST_1856,Male,59,46-60,Bronze,12,202581.7,23134.26,16,Top,CMP_000192,Discount,40,Email,2018-07-10,2018,1,1,11856.41,0,0.5,1,0,0
CUST_1320,Male,57,46-60,Gold,23,66989.39,7830.83,108,Trousers,CMP_000193,Loyalty Reward,50,Email,2018-06-17,2018,1,1,4530.27,1,0.4545,1,0,0
CUST_0952,Female,47,46-60,Bronze,34,261980.71,10470.54,145,Shoes,CMP_000194,New Arrival,40,In-Store,2018-11-16,2018,1,1,8258.79,0,0.4286,1,0,0
CUST_1097,Male,34,26-34,Platinum,33,126244.61,6048.33,115,Handbag,CMP_000195,New Arrival,10,Email,2018-07-21,2018,1,1,5921.4,1,0.5556,1,1,0
CUST_1125,Female,25,18-25,Bronze,3,227577.45,10561.51,88,Watch,CMP_000196,Loyalty Reward,10,In-Store,2018-12-06,2018,1,1,9342.19,1,0.5,1,0,1
CUST_0035,Female,52,46-60,Bronze,14,153270.62,5841.64,162,Perfume,CMP_000197,New Arrival,10,In-Store,2018-03-11,2018,0,0,0.0,0,0.4375,1,0,0
CUST_0207,Male,45,35-45,Bronze,51,298379.0,17091.86,76,Top,CMP_000198,New Arrival,50,Email,2018-12-16,2018,0,0,0.0,1,0.6,1,0,1
CUST_0805,Female,36,35-45,Bronze,14,119024.73,21420.79,17,Watch,CMP_000199,Seasonal Sale,30,In-Store,2018-04-24,2018,1,1,20515.31,0,0.6667,1,1,1
CUST_2028,Female,48,46-60,Bronze,4,332325.92,16890.15,167,Handbag,CMP_000200,Loyalty Reward,40,App Push,2018-09-27,2018,0,0,0.0,0,0.4706,0,1,0
CUST_1172,Female,50,46-60,Platinum,50,669561.7,23974.03,90,Dress,CMP_000201,New Arrival,20,App Push,2018-07-18,2018,0,0,0.0,1,0.75,1,0,0
CUST_2204,Male,23,18-25,Bronze,50,654672.83,23304.26,16,Top,CMP_000202,New Arrival,30,Email,2018-05-10,2018,0,0,0.0,1,0.8,0,0,0
CUST_1498,Female,30,26-34,Silver,44,51587.03,11335.94,121,Perfume,CMP_000203,Loyalty Reward,10,Email,2018-03-09,2018,1,1,14034.44,1,0.7778,1,0,0
CUST_0293,Female,49,46-60,Gold,23,69798.9,3333.67,154,Sunglasses,CMP_000204,Discount,50,In-Store,2018-03-26,2018,1,1,1879.28,1,0.6316,1,1,0
CUST_2108,Female,26,26-34,Bronze,1,177450.94,7561.38,33,Watch,CMP_000205,Seasonal Sale,10,In-Store,2018-10-20,2018,1,1,5846.3,1,0.6364,0,1,0
CUST_2131,Male,37,35-45,Silver,24,95377.78,22544.28,32,Jewellery,CMP_000206,Flash Sale,30,SMS,2018-06-07,2018,1,1,14464.49,1,0.25,1,0,0
CUST_0980,Female,26,26-34,Silver,4,17783.84,4206.66,40,Trousers,CMP_000207,Flash Sale,30,App Push,2018-12-22,2018,1,1,3918.79,0,0.5,1,1,1
CUST_0611,Male,19,18-25,Bronze,32,95019.7,3281.11,138,Coat,CMP_000208,Discount,30,App Push,2018-05-06,2018,0,0,0.0,1,0.5,0,0,0
CUST_1629,Male,41,35-45,Silver,38,401787.54,16749.52,137,Sunglasses,CMP_000209,Loyalty Reward,40,SMS,2018-12-07,2018,1,0,0.0,0,0.4667,1,0,1
CUST_1670,Female,38,35-45,Bronze,33,249345.6,13305.72,111,Top,CMP_000210,BOGO,20,App Push,2018-03-11,2018,1,1,10813.83,1,0.5833,1,0,0
CUST_1570,Female,49,46-60,Silver,15,515114.21,22586.71,72,Perfume,CMP_000211,Seasonal Sale,50,App Push,2018-03-15,2018,0,0,0.0,1,0.5,1,0,0
CUST_0351,Female,57,46-60,Bronze,10,39130.37,3885.03,121,Perfume,CMP_000212,Loyalty Reward,10,App Push,2018-04-12,2018,1,1,4148.26,0,0.5833,1,0,1
CUST_1968,Female,30,26-34,Gold,45,440255.37,23763.34,43,Coat,CMP_000213,Flash Sale,40,Email,2018-12-21,2018,1,1,17690.74,1,0.6667,1,1,1
CUST_0531,Female,44,35-45,Bronze,15,72337.95,23368.83,19,Top,CMP_000214,BOGO,10,SMS,2018-07-04,2018,1,1,17964.51,0,0.6667,1,0,0
CUST_1793,Female,52,46-60,Bronze,13,469854.33,18678.25,165,Top,CMP_000215,BOGO,50,In-Store,2018-03-22,2018,1,1,12679.75,1,1.0,1,1,0
CUST_0245,Male,18,18-25,Bronze,25,219057.27,21224.3,48,Watch,CMP_000216,New Arrival,40,SMS,2018-03-23,2018,1,1,11215.98,1,0.5,1,1,0
CUST_0706,Female,19,18-25,Silver,31,153771.6,24815.02,77,Top,CMP_000217,BOGO,10,Email,2018-04-02,2018,1,0,0.0,1,0.7,1,0,1
CUST_1728,Female,18,18-25,Bronze,30,82153.72,18887.94,119,Top,CMP_000218,Flash Sale,40,Email,2018-08-02,2018,0,0,0.0,0,0.5,0,0,1
CUST_0514,Female,24,18-25,Gold,24,110775.15,16561.2,112,Trousers,CMP_000219,New Arrival,40,In-Store,2018-05-20,2018,1,1,10370.88,1,0.6875,0,1,0
CUST_2203,Female,46,46-60,Bronze,20,151178.45,5718.87,146,Top,CMP_000220,Discount,20,App Push,2018-11-26,2018,1,1,4656.44,0,0.3125,1,1,0
CUST_1928,Female,29,26-34,Bronze,12,64456.22,3444.34,74,Watch,CMP_000221,Flash Sale,50,App Push,2018-08-11,2018,1,1,2186.98,1,0.6,0,0,1
CUST_2304,Male,33,26-34,Gold,43,258354.76,10616.82,79,Shoes,CMP_000222,New Arrival,30,Email,2018-12-27,2018,1,1,9427.81,1,0.7143,1,1,1
CUST_2243,Female,37,35-45,Silver,25,660932.28,24929.1,64,Handbag,CMP_000223,Seasonal Sale,10,App Push,2018-07-28,2018,1,1,26567.42,0,0.5,1,1,0
CUST_2124,Female,31,26-34,Gold,4,128852.34,9817.48,157,Coat,CMP_000224,Loyalty Reward,20,App Push,2018-05-07,2018,1,1,9029.97,1,0.5833,0,0,0
CUST_2278,Female,44,35-45,Gold,43,392221.86,13719.25,174,Watch,CMP_000225,New Arrival,50,SMS,2018-12-01,2018,1,1,7441.79,1,0.6364,1,1,1
CUST_0215,Female,58,46-60,Gold,13,21314.25,2633.29,175,Handbag,CMP_000226,Discount,10,App Push,2018-05-09,2018,0,0,0.0,1,0.5,0,0,0
CUST_1207,Female,44,35-45,Bronze,50,238729.08,11785.07,52,Coat,CMP_000227,BOGO,50,SMS,2018-06-08,2018,0,0,0.0,0,0.7,1,0,0
CUST_0654,Female,23,18-25,Bronze,19,178878.94,8176.28,51,Coat,CMP_000228,Seasonal Sale,10,App Push,2018-11-18,2018,1,1,9792.27,1,0.4167,1,0,0
CUST_0407,Female,35,35-45,Silver,21,74119.91,3870.53,140,Dress,CMP_000229,BOGO,40,SMS,2018-02-27,2018,0,0,0.0,0,0.7692,0,1,0
CUST_1013,Female,24,18-25,Silver,24,139500.63,6309.97,22,Trousers,CMP_000230,Discount,10,In-Store,2018-06-12,2018,1,1,7030.9,1,0.5556,1,0,0
CUST_1893,Female,42,35-45,Gold,15,50444.37,6615.79,48,Top,CMP_000231,Discount,20,Email,2018-02-14,2018,0,0,0.0,1,0.5385,0,0,0
CUST_2135,Female,27,26-34,Silver,5,465355.86,20522.69,69,Perfume,CMP_000232,Flash Sale,20,SMS,2018-03-19,2018,1,0,0.0,1,0.5714,1,0,0
CUST_0002,Female,24,18-25,Gold,45,90464.57,4984.21,48,Jewellery,CMP_000233,Seasonal Sale,20,In-Store,2018-01-16,2018,1,1,5295.12,0,0.6875,0,0,0
CUST_1833,Female,56,46-60,Bronze,47,93738.63,6838.06,173,Handbag,CMP_000234,Loyalty Reward,20,Email,2018-01-07,2018,0,0,0.0,0,0.4615,0,0,0
CUST_1046,Female,58,46-60,Silver,17,272334.37,12951.53,34,Coat,CMP_000235,BOGO,40,Email,2018-06-11,2018,1,1,10099.19,1,0.5333,1,0,0
CUST_2494,Female,40,35-45,Bronze,26,312827.59,23260.33,162,Jewellery,CMP_000236,Flash Sale,30,SMS,2018-11-04,2018,0,0,0.0,1,0.5833,1,0,0
CUST_0426,Female,25,18-25,Silver,14,442268.55,22116.99,155,Handbag,CMP_000237,Discount,10,App Push,2018-08-08,2018,0,0,0.0,1,0.3077,0,0,1
CUST_0454,Female,25,18-25,Bronze,24,206944.87,7136.09,112,Top,CMP_000238,Flash Sale,40,In-Store,2018-09-13,2018,1,0,0.0,1,0.6364,0,0,0
CUST_2365,Female,52,46-60,Bronze,45,118321.14,4686.21,57,Trousers,CMP_000239,BOGO,50,App Push,2018-07-02,2018,1,1,1995.29,1,0.8333,1,0,0
CUST_2173,Male,34,26-34,Bronze,10,333069.21,22631.86,107,Watch,CMP_000240,Loyalty Reward,50,App Push,2018-11-11,2018,1,1,14474.29,1,0.5333,1,0,0
CUST_0406,Female,42,35-45,Bronze,33,30524.63,2663.64,3,Sunglasses,CMP_000241,Loyalty Reward,50,Email,2018-12-12,2018,1,1,1503.76,1,0.6471,1,0,1
CUST_1125,Female,25,18-25,Bronze,3,227577.45,10561.51,88,Watch,CMP_000242,Seasonal Sale,20,SMS,2018-11-01,2018,1,1,11208.34,1,0.5,1,1,0
CUST_0237,Male,53,46-60,Gold,30,14185.9,3211.45,177,Sunglasses,CMP_000243,BOGO,20,App Push,2018-11-11,2018,0,0,0.0,1,0.8,1,0,0
CUST_1957,Female,40,35-45,Silver,48,222492.91,11244.76,140,Sunglasses,CMP_000244,New Arrival,20,In-Store,2018-03-29,2018,1,1,11989.09,0,0.5625,1,1,0
CUST_1456,Female,48,46-60,Silver,5,261394.98,20205.88,139,Coat,CMP_000245,Loyalty Reward,10,App Push,2018-08-12,2018,0,0,0.0,1,0.4286,0,0,1
CUST_2417,Female,54,46-60,Bronze,40,324383.75,13628.91,119,Dress,CMP_000246,New Arrival,10,App Push,2018-08-03,2018,0,0,0.0,1,0.5,0,0,1
CUST_1651,Male,58,46-60,Gold,20,82065.82,7017.25,129,Dress,CMP_000247,Seasonal Sale,30,In-Store,2018-07-16,2018,1,1,4610.44,1,0.625,1,0,0
CUST_0343,Male,59,46-60,Gold,44,521564.59,24280.47,100,Handbag,CMP_000248,New Arrival,10,SMS,2018-07-03,2018,1,0,0.0,0,0.75,1,0,0
CUST_0365,Female,58,46-60,Silver,47,87151.94,5338.82,162,Watch,CMP_000249,Loyalty Reward,50,In-Store,2018-02-11,2018,1,1,3600.41,0,0.3846,0,0,0
CUST_0622,Male,58,46-60,Silver,1,70228.88,6057.08,25,Dress,CMP_000250,New Arrival,10,In-Store,2018-03-26,2018,1,1,7056.75,1,0.6,1,1,0
CUST_0074,Female,30,26-34,Silver,42,41106.66,6258.75,117,Trousers,CMP_000251,Loyalty Reward,20,SMS,2018-12-07,2018,0,0,0.0,1,0.375,1,0,1
CUST_0298,Male,33,26-34,Bronze,4,84210.51,8767.78,62,Trousers,CMP_000252,Seasonal Sale,20,In-Store,2018-09-08,2018,0,0,0.0,0,0.6875,0,0,0
CUST_1118,Female,39,35-45,Bronze,16,102052.05,3738.35,43,Jewellery,CMP_000253,Flash Sale,50,App Push,2018-04-09,2018,0,0,0.0,1,0.4167,1,0,1
CUST_0791,Male,32,26-34,Bronze,50,435756.59,17743.0,165,Handbag,CMP_000254,New Arrival,10,App Push,2018-04-20,2018,1,1,18620.68,0,0.6667,1,1,1
CUST_0663,Female,57,46-60,Bronze,17,86261.03,3205.64,41,Perfume,CMP_000255,Flash Sale,20,In-Store,2018-08-29,2018,1,1,3572.83,1,0.5,0,1,1
CUST_0161,Female,60,46-60,Bronze,1,69222.76,11019.45,148,Perfume,CMP_000256,Seasonal Sale,10,Email,2018-06-06,2018,0,0,0.0,1,0.5,1,0,0
CUST_0351,Female,57,46-60,Bronze,10,39130.37,3885.03,121,Perfume,CMP_000257,Loyalty Reward,40,Email,2018-06-15,2018,0,0,0.0,1,0.6667,1,0,0
CUST_0737,Female,35,35-45,Bronze,37,83989.42,12657.02,166,Handbag,CMP_000258,Flash Sale,40,SMS,2018-02-21,2018,1,1,6724.42,1,0.5714,0,1,0
CUST_2406,Female,41,35-45,Bronze,41,518064.32,19508.15,71,Top,CMP_000259,New Arrival,10,Email,2018-03-10,2018,1,1,21607.21,1,0.4667,1,0,0
CUST_0602,Male,38,35-45,Silver,22,73955.07,20380.31,53,Sunglasses,CMP_000260,BOGO,50,App Push,2018-06-23,2018,1,1,13958.31,1,0.3636,1,1,0
CUST_1911,Male,38,35-45,Silver,10,248602.06,13685.66,93,Perfume,CMP_000261,Seasonal Sale,40,SMS,2018-10-20,2018,1,0,0.0,1,0.4615,0,1,0
CUST_1684,Female,35,35-45,Gold,17,247397.08,14173.19,102,Watch,CMP_000262,Seasonal Sale,10,SMS,2018-01-06,2018,0,0,0.0,1,0.5,0,0,0
CUST_0553,Female,48,46-60,Silver,9,364760.55,15107.92,58,Shoes,CMP_000263,Discount,40,App Push,2018-05-25,2018,0,0,0.0,1,0.5882,0,1,0
CUST_2131,Male,37,35-45,Silver,24,95377.78,22544.28,32,Jewellery,CMP_000264,BOGO,50,App Push,2018-10-25,2018,1,0,0.0,1,0.375,0,1,0
CUST_2392,Male,19,18-25,Bronze,44,605094.91,24984.92,53,Handbag,CMP_000265,Seasonal Sale,40,SMS,2018-11-01,2018,1,1,14252.17,0,0.75,1,1,0
CUST_0079,Female,33,26-34,Gold,24,108096.99,8282.31,146,Trousers,CMP_000266,Seasonal Sale,40,App Push,2018-03-06,2018,1,1,6444.11,1,0.3846,1,0,0
CUST_0669,Male,60,46-60,Silver,43,228142.87,21268.04,33,Dress,CMP_000267,New Arrival,50,SMS,2018-10-21,2018,0,0,0.0,1,0.8462,0,1,0
CUST_2249,Female,44,35-45,Bronze,24,280165.08,24570.4,166,Handbag,CMP_000268,Seasonal Sale,20,App Push,2018-12-13,2018,0,0,0.0,1,0.625,1,0,1
CUST_1173,Female,45,35-45,Gold,29,65926.14,13268.13,74,Dress,CMP_000269,Discount,10,App Push,2018-12-14,2018,0,0,0.0,0,0.5,1,0,1
CUST_1101,Male,46,46-60,Bronze,22,218816.46,11621.59,179,Perfume,CMP_000270,Discount,40,SMS,2018-11-03,2018,0,0,0.0,0,0.5385,1,0,0
CUST_2250,Male,60,46-60,Silver,8,387674.82,14938.68,118,Dress,CMP_000271,Discount,40,App Push,2018-10-29,2018,0,0,0.0,1,0.25,0,1,0
CUST_1749,Female,52,46-60,Silver,13,140304.4,11854.02,40,Trousers,CMP_000272,Discount,20,App Push,2018-04-21,2018,1,1,8973.19,0,0.9167,1,1,1
CUST_2318,Female,43,35-45,Silver,28,74775.83,2917.56,77,Perfume,CMP_000273,New Arrival,30,App Push,2018-09-13,2018,1,1,1869.77,1,0.5,0,0,0
CUST_0878,Female,55,46-60,Gold,50,159661.78,6541.2,124,Trousers,CMP_000274,Seasonal Sale,40,Email,2018-09-01,2018,1,0,0.0,0,0.5714,0,1,0
CUST_2409,Female,54,46-60,Bronze,5,392582.9,18961.18,140,Sunglasses,CMP_000275,New Arrival,50,SMS,2018-06-29,2018,1,0,0.0,0,0.5,1,1,0
CUST_2417,Female,54,46-60,Bronze,40,324383.75,13628.91,119,Dress,CMP_000276,New Arrival,20,App Push,2018-07-29,2018,0,0,0.0,1,0.5,1,1,0
CUST_0788,Female,43,35-45,Bronze,18,651755.96,24039.56,20,Sunglasses,CMP_000277,New Arrival,50,SMS,2018-10-06,2018,0,0,0.0,1,0.5455,0,0,0
CUST_1518,Female,33,26-34,Bronze,35,309612.4,12297.97,141,Watch,CMP_000278,Flash Sale,30,Email,2018-12-15,2018,1,1,7374.83,1,0.5714,1,0,1
CUST_1395,Male,49,46-60,Platinum,8,236968.05,8386.56,37,Top,CMP_000279,Loyalty Reward,30,App Push,2018-04-30,2018,1,1,7712.87,0,0.6667,1,1,1
CUST_1840,Male,21,18-25,Bronze,1,170342.51,12012.07,87,Shoes,CMP_000280,Flash Sale,10,SMS,2018-04-30,2018,1,1,10849.31,1,0.3529,1,1,1
CUST_0158,Female,45,35-45,Bronze,48,288800.99,13859.68,30,Trousers,CMP_000281,Discount,30,Email,2018-08-05,2018,0,0,0.0,0,0.5,0,0,1
CUST_0978,Male,53,46-60,Bronze,26,206235.48,9359.79,4,Jewellery,CMP_000282,Seasonal Sale,50,Email,2018-03-29,2018,1,1,4027.38,1,0.6667,1,1,0
CUST_1056,Female,39,35-45,Platinum,26,175357.83,16092.6,137,Watch,CMP_000283,Flash Sale,30,Email,2018-08-08,2018,0,0,0.0,1,0.1111,0,0,1
CUST_2393,Female,29,26-34,Silver,38,446268.76,24780.98,142,Shoes,CMP_000284,BOGO,50,Email,2018-02-03,2018,1,1,15383.74,1,0.5333,0,0,0
CUST_1886,Female,26,26-34,Silver,33,173613.76,12581.69,112,Shoes,CMP_000285,Discount,50,Email,2018-07-02,2018,0,0,0.0,1,0.7273,1,0,0
CUST_2188,Female,60,46-60,Silver,9,18636.55,4069.53,33,Watch,CMP_000286,BOGO,50,In-Store,2018-08-09,2018,0,0,0.0,0,0.625,0,0,1
CUST_2355,Female,21,18-25,Gold,28,554028.49,20424.78,131,Dress,CMP_000287,New Arrival,30,SMS,2018-02-08,2018,0,0,0.0,1,0.6667,0,0,0
CUST_1498,Female,30,26-34,Silver,44,51587.03,11335.94,121,Perfume,CMP_000288,BOGO,10,In-Store,2018-03-27,2018,1,1,11417.83,1,0.7778,1,1,0
CUST_1601,Male,43,35-45,Bronze,45,15797.45,2976.38,145,Trousers,CMP_000289,Flash Sale,10,Email,2018-05-17,2018,0,0,0.0,0,0.6154,0,0,0
CUST_2298,Male,43,35-45,Silver,9,42562.7,6193.32,166,Handbag,CMP_000290,New Arrival,10,In-Store,2018-05-05,2018,0,0,0.0,0,0.4545,0,0,0
CUST_1270,Male,38,35-45,Bronze,43,513348.98,21431.87,51,Shoes,CMP_000291,Loyalty Reward,20,App Push,2018-09-30,2018,0,0,0.0,0,0.6875,0,1,0
CUST_0548,Female,20,18-25,Gold,16,200176.52,10781.93,109,Coat,CMP_000292,Loyalty Reward,20,Email,2018-07-13,2018,0,0,0.0,1,0.5833,1,0,0
CUST_1823,Female,56,46-60,Gold,18,248945.31,10779.66,69,Sunglasses,CMP_000293,New Arrival,10,Email,2018-06-11,2018,1,1,12844.91,1,0.6667,1,0,0
CUST_1560,Female,18,18-25,Bronze,7,383059.52,14182.6,7,Perfume,CMP_000294,BOGO,40,Email,2018-06-30,2018,1,1,11771.73,1,0.375,1,1,0
CUST_2171,Female,29,26-34,Silver,7,266765.56,10651.65,8,Perfume,CMP_000295,Seasonal Sale,30,Email,2018-01-03,2018,0,0,0.0,0,0.6364,0,0,0
CUST_2105,Female,19,18-25,Bronze,45,334038.47,13236.1,67,Jewellery,CMP_000296,BOGO,10,Email,2018-11-20,2018,1,1,15398.4,1,0.4444,1,1,0
CUST_0332,Female,49,46-60,Gold,37,49175.83,4459.35,136,Coat,CMP_000297,New Arrival,50,Email,2018-01-23,2018,1,1,3010.64,0,0.75,0,1,0
CUST_1701,Female,22,18-25,Silver,38,75847.98,11745.74,81,Shoes,CMP_000298,BOGO,40,App Push,2018-11-22,2018,1,1,9338.09,1,0.6364,1,1,0
CUST_0087,Female,19,18-25,Bronze,22,70213.52,13476.01,115,Perfume,CMP_000299,BOGO,40,Email,2018-07-26,2018,1,1,8099.41,1,0.4,1,1,0
CUST_1851,Male,54,46-60,Bronze,8,465646.11,16302.52,156,Jewellery,CMP_000300,Flash Sale,50,Email,2018-07-26,2018,1,1,9414.02,1,0.4286,1,1,0
CUST_1527,Male,47,46-60,Platinum,45,369696.34,23635.04,17,Jewellery,CMP_000301,Loyalty Reward,10,In-Store,2018-10-05,2018,1,1,27224.57,1,0.4545,0,0,0
CUST_2083,Female,45,35-45,Platinum,25,523170.39,23671.29,104,Handbag,CMP_000302,Flash Sale,40,Email,2018-11-18,2018,1,1,15727.58,0,0.6667,1,0,0
CUST_0323,Female,30,26-34,Gold,41,130986.04,5805.45,59,Sunglasses,CMP_000303,Seasonal Sale,20,In-Store,2018-12-09,2018,1,1,5301.52,0,0.5714,1,0,1
CUST_1561,Female,60,46-60,Bronze,50,520998.55,24847.59,112,Sunglasses,CMP_000304,Flash Sale,50,In-Store,2018-07-23,2018,1,1,13409.7,0,0.5714,1,1,0
CUST_0687,Female,25,18-25,Bronze,1,316676.55,14535.34,154,Top,CMP_000305,BOGO,40,Email,2018-03-16,2018,0,0,0.0,1,0.75,1,0,0
